Date,CPI
2013-08-01,82.00287631831256
2013-08-02,71.86768935762224
2013-08-03,35.93384467881112
2013-08-04,35.93384467881112
2013-08-05,70.02492809204217
2013-08-06,82.92425695110258
2013-08-07,70.02492809204217
2013-08-08,56.20421860019175
2013-08-09,70.02492809204217
2013-08-10,39.61936720997123
2013-08-11,37.77660594439118
2013-08-12,73.71045062320229
2013-08-13,81.08149568552253
2013-08-14,75.55321188878236
2013-08-15,78.31735378715244
2013-08-16,66.33940556088207
2013-08-17,29.484180249280918
2013-08-18,32.248322147651
2013-08-19,84.76701821668264
2013-08-20,73.71045062320229
2013-08-21,62.65388302972195
2013-08-22,67.26078619367209
2013-08-23,76.47459252157238
2013-08-24,34.09108341323106
2013-08-25,28.56279961649089
2013-08-26,61.73250239693192
2013-08-27,72.78906999041227
2013-08-28,92.13806327900286
2013-08-29,87.53116011505273
2013-08-30,66.33940556088207
2013-08-31,24.877277085330775
2013-09-01,38.80563380281691
2013-09-02,44.34929577464789
2013-09-03,70.68169014084508
2013-09-04,112.25915492957748
2013-09-05,102.55774647887326
2013-09-06,80.3830985915493
2013-09-07,49.89295774647888
2013-09-08,41.5774647887324
2013-09-09,97.01408450704227
2013-09-10,83.1549295774648
2013-09-11,98.4
2013-09-12,106.71549295774649
2013-09-13,72.06760563380283
2013-09-14,52.66478873239437
2013-09-15,40.19154929577465
2013-09-16,103.94366197183099
2013-09-17,138.59154929577466
2013-09-18,115.03098591549298
2013-09-19,113.64507042253523
2013-09-20,88.69859154929578
2013-09-21,44.34929577464789
2013-09-22,55.43661971830986
2013-09-23,102.55774647887326
2013-09-24,98.4
2013-09-25,119.18873239436621
2013-09-26,105.32957746478874
2013-09-27,92.85633802816902
2013-09-28,45.73521126760564
2013-09-29,51.27887323943663
2013-09-30,94.24225352112677
2013-10-01,108.30508474576271
2013-10-02,94.57627118644068
2013-10-03,114.40677966101694
2013-10-04,79.32203389830508
2013-10-05,36.610169491525426
2013-10-06,47.28813559322034
2013-10-07,100.6779661016949
2013-10-08,94.57627118644068
2013-10-09,108.30508474576271
2013-10-10,79.32203389830508
2013-10-11,79.32203389830508
2013-10-12,48.813559322033896
2013-10-13,56.440677966101696
2013-10-14,132.71186440677965
2013-10-15,102.20338983050847
2013-10-16,120.50847457627118
2013-10-17,118.98305084745762
2013-10-18,111.35593220338983
2013-10-19,35.08474576271186
2013-10-20,44.23728813559322
2013-10-21,117.45762711864407
2013-10-22,115.9322033898305
2013-10-23,123.5593220338983
2013-10-24,93.05084745762711
2013-10-25,97.62711864406779
2013-10-26,45.762711864406775
2013-10-27,48.813559322033896
2013-10-28,90.0
2013-10-29,109.83050847457626
2013-10-30,152.54237288135593
2013-10-31,82.3728813559322
2013-11-01,72.29660144181256
2013-11-02,51.81256436663233
2013-11-03,38.558187435633364
2013-11-04,92.78063851699278
2013-11-05,84.34603501544798
2013-11-06,116.87950566426363
2013-11-07,110.85478887744593
2013-11-08,96.3954685890834
2013-11-09,42.17301750772399
2013-11-10,49.40267765190525
2013-11-11,78.32131822863028
2013-11-12,91.57569515962923
2013-11-13,114.46961894953655
2013-11-14,95.19052523171987
2013-11-15,89.16580844490215
2013-11-16,43.37796086508754
2013-11-17,38.558187435633364
2013-11-18,108.44490216271883
2013-11-19,119.28939237899073
2013-11-20,120.49433573635426
2013-11-21,113.264675592173
2013-11-22,103.62512873326466
2013-11-23,44.58290422245108
2013-11-24,57.83728115345005
2013-11-25,98.8053553038105
2013-11-26,83.14109165808445
2013-11-27,72.29660144181256
2013-11-28,39.763130792996904
2013-11-29,31.328527291452108
2013-11-30,40.96807415036045
2013-12-01,34.793397837222535
2013-12-02,85.18383608423449
2013-12-03,93.58224245873649
2013-12-04,109.17928286852589
2013-12-05,105.57996585088219
2013-12-06,81.58451906659077
2013-12-07,55.18952760387023
2013-12-08,50.39043824701195
2013-12-09,101.98064883323848
2013-12-10,86.38360842344906
2013-12-11,119.97723392145703
2013-12-12,97.18155947638019
2013-12-13,98.38133181559476
2013-12-14,47.99089356858281
2013-12-15,41.99203187250996
2013-12-16,77.98520204894707
2013-12-17,99.58110415480934
2013-12-18,87.58338076266362
2013-12-19,106.77973819009675
2013-12-20,83.98406374501992
2013-12-21,38.39271485486625
2013-12-22,29.994308480364257
2013-12-23,58.788844621513945
2013-12-24,34.793397837222535
2013-12-25,23.995446784291406
2013-12-26,52.789982925441095
2013-12-27,55.18952760387023
2013-12-28,27.594763801935116
2013-12-29,33.59362549800797
2013-12-30,49.19066590779738
2013-12-31,38.39271485486625
2014-01-01,32.97272727272727
2014-01-02,84.26363636363637
2014-01-03,65.94545454545454
2014-01-04,31.75151515151515
2014-01-05,39.07878787878788
2014-01-06,69.60909090909091
2014-01-07,86.7060606060606
2014-01-08,94.03333333333333
2014-01-09,107.46666666666667
2014-01-10,80.6
2014-01-11,37.85757575757576
2014-01-12,26.866666666666667
2014-01-13,90.36969696969697
2014-01-14,108.68787878787879
2014-01-15,91.5909090909091
2014-01-16,109.9090909090909
2014-01-17,103.8030303030303
2014-01-18,34.193939393939395
2014-01-19,51.29090909090909
2014-01-20,87.92727272727272
2014-01-21,92.81212121212121
2014-01-22,87.92727272727272
2014-01-23,89.14848484848484
2014-01-24,70.83030303030303
2014-01-25,50.06969696969697
2014-01-26,43.96363636363636
2014-01-27,105.02424242424242
2014-01-28,109.9090909090909
2014-01-29,119.67878787878787
2014-01-30,122.12121212121212
2014-01-31,91.5909090909091
2014-02-01,58.19548872180451
2014-02-02,48.721804511278194
2014-02-03,83.90977443609022
2014-02-04,106.9172932330827
2014-02-05,85.26315789473684
2014-02-06,101.50375939849623
2014-02-07,104.21052631578947
2014-02-08,50.07518796992481
2014-02-09,37.89473684210526
2014-02-10,113.68421052631578
2014-02-11,92.03007518796991
2014-02-12,105.56390977443608
2014-02-13,98.796992481203
2014-02-14,105.56390977443608
2014-02-15,37.89473684210526
2014-02-16,36.54135338345864
2014-02-17,96.09022556390977
2014-02-18,116.39097744360902
2014-02-19,98.796992481203
2014-02-20,135.33834586466165
2014-02-21,123.1578947368421
2014-02-22,51.42857142857142
2014-02-23,54.13533834586466
2014-02-24,125.86466165413533
2014-02-25,100.15037593984962
2014-02-26,121.80451127819548
2014-02-27,121.80451127819548
2014-02-28,108.27067669172932
2014-03-01,47.92070030895984
2014-03-02,46.65962924819774
2014-03-03,112.23532440782698
2014-03-04,104.66889804325437
2014-03-05,122.3238928939238
2014-03-06,114.75746652935119
2014-03-07,90.79711637487127
2014-03-08,41.61534500514933
2014-03-09,40.35427394438723
2014-03-10,85.75283213182287
2014-03-11,92.05818743563337
2014-03-12,87.01390319258496
2014-03-13,80.70854788877446
2014-03-14,68.09783728115345
2014-03-15,26.48249227600412
2014-03-16,45.39855818743563
2014-03-17,84.49176107106076
2014-03-18,110.97425334706489
2014-03-19,107.19104016477858
2014-03-20,112.23532440782698
2014-03-21,73.14212152420185
2014-03-22,51.70391349124614
2014-03-23,44.137487126673534
2014-03-24,80.70854788877446
2014-03-25,107.19104016477858
2014-03-26,94.58032955715757
2014-03-27,126.1071060762101
2014-03-28,98.36354273944387
2014-03-29,37.832131822863026
2014-03-30,44.137487126673534
2014-03-31,69.35890834191555
2014-04-01,100.19431279620854
2014-04-02,79.46445497630332
2014-04-03,88.67772511848341
2014-04-04,79.46445497630332
2014-04-05,56.43127962085308
2014-04-06,36.85308056872038
2014-04-07,96.739336492891
2014-04-08,79.46445497630332
2014-04-09,108.25592417061611
2014-04-10,86.37440758293839
2014-04-11,73.70616113744076
2014-04-12,43.76303317535545
2014-04-13,47.21800947867299
2014-04-14,103.64928909952607
2014-04-15,115.16587677725119
2014-04-16,102.49763033175356
2014-04-17,110.55924170616115
2014-04-18,76.00947867298578
2014-04-19,39.156398104265406
2014-04-20,35.70142180094787
2014-04-21,94.43601895734598
2014-04-22,96.739336492891
2014-04-23,104.80094786729858
2014-04-24,101.34597156398104
2014-04-25,78.31279620853081
2014-04-26,51.824644549763036
2014-04-27,43.76303317535545
2014-04-28,87.5260663507109
2014-04-29,111.71090047393365
2014-04-30,100.19431279620854
2014-05-01,95.12124849939975
2014-05-02,84.40336134453781
2014-05-03,45.55102040816327
2014-05-04,41.531812725090035
2014-05-05,91.10204081632654
2014-05-06,79.04441776710684
2014-05-07,107.17887154861944
2014-05-08,103.15966386554622
2014-05-09,73.68547418967587
2014-05-10,36.172869147659064
2014-05-11,21.43577430972389
2014-05-12,88.42256902761105
2014-05-13,87.0828331332533
2014-05-14,108.51860744297718
2014-05-15,133.9735894357743
2014-05-16,62.967587034813924
2014-05-17,44.21128451380552
2014-05-18,34.83313325330132
2014-05-19,66.98679471788715
2014-05-20,80.38415366146458
2014-05-21,73.68547418967587
2014-05-22,91.10204081632654
2014-05-23,93.78151260504201
2014-05-24,25.45498199279712
2014-05-25,29.47418967587035
2014-05-26,40.19207683073229
2014-05-27,105.83913565426171
2014-05-28,89.76230492196879
2014-05-29,83.06362545018007
2014-05-30,75.02521008403362
2014-05-31,38.85234093637455
2014-06-01,45.708154506437765
2014-06-02,86.1925199264255
2014-06-03,91.41630901287553
2014-06-04,94.02820355610055
2014-06-05,80.96873083997546
2014-06-06,65.29736358062537
2014-06-07,24.812998160637644
2014-06-08,43.09625996321275
2014-06-09,63.99141630901287
2014-06-10,96.64009809932556
2014-06-11,80.96873083997546
2014-06-12,83.58062538320048
2014-06-13,73.13304721030042
2014-06-14,36.56652360515021
2014-06-15,27.42489270386266
2014-06-16,75.74494175352544
2014-06-17,130.59472716125074
2014-06-18,104.4757817290006
2014-06-19,79.66278356836297
2014-06-20,86.1925199264255
2014-06-21,33.954629061925196
2014-06-22,48.32004904966278
2014-06-23,92.72225628448804
2014-06-24,101.8638871857756
2014-06-25,96.64009809932556
2014-06-26,75.74494175352544
2014-06-27,73.13304721030042
2014-06-28,31.342734518700183
2014-06-29,27.42489270386266
2014-06-30,78.35683629675046
2014-07-01,85.02555366269166
2014-07-02,60.380465644520164
2014-07-03,83.79329926178308
2014-07-04,41.89664963089154
2014-07-05,33.27086882453152
2014-07-06,52.98693923906871
2014-07-07,96.11584327086884
2014-07-08,75.16751845542306
2014-07-09,62.84497444633731
2014-07-10,93.65133446905168
2014-07-11,70.23850085178876
2014-07-12,25.87734241908007
2014-07-13,40.664395229982965
2014-07-14,93.65133446905168
2014-07-15,75.16751845542306
2014-07-16,75.16751845542306
2014-07-17,93.65133446905168
2014-07-18,88.72231686541738
2014-07-19,36.967632027257245
2014-07-20,33.27086882453152
2014-07-21,87.49006246450881
2014-07-22,123.22544009085748
2014-07-23,88.72231686541738
2014-07-24,64.07722884724589
2014-07-25,93.65133446905168
2014-07-26,35.735377626348665
2014-07-27,38.19988642816582
2014-07-28,93.65133446905168
2014-07-29,76.39977285633164
2014-07-30,78.86428165814878
2014-07-31,71.47075525269733
2014-08-01,52.435156730178235
2014-08-02,45.11862323294407
2014-08-03,25.607867240319603
2014-08-04,60.97111247695144
2014-08-05,67.06822372464659
2014-08-06,87.79840196681008
2014-08-07,76.82360172095882
2014-08-08,82.92071296865396
2014-08-09,23.169022741241548
2014-08-10,43.89920098340504
2014-08-11,79.26244622003686
2014-08-12,70.72649047326367
2014-08-13,89.0178242163491
2014-08-14,75.60417947141978
2014-08-15,53.654578979717265
2014-08-16,35.36324523663183
2014-08-17,25.607867240319603
2014-08-18,76.82360172095882
2014-08-19,121.94222495390288
2014-08-20,75.60417947141978
2014-08-21,81.70129071911492
2014-08-22,81.70129071911492
2014-08-23,47.557467732022126
2014-08-24,32.924400737553775
2014-08-25,74.38475722188076
2014-08-26,80.4818684695759
2014-08-27,103.65089121081745
2014-08-28,86.57897971727104
2014-08-29,68.28764597418561
2014-08-30,29.26613398893669
2014-08-31,28.04671173939766
2014-09-01,36.31855309218203
2014-09-02,95.88098016336056
2014-09-03,88.61726954492416
2014-09-04,110.40840140023337
2014-09-05,71.18436406067678
2014-09-06,26.149358226371064
2014-09-07,39.224037339556595
2014-09-08,79.90081680280048
2014-09-09,84.25904317386231
2014-09-10,106.05017502917153
2014-09-11,100.23920653442241
2014-09-12,90.07001166861144
2014-09-13,58.10968494749125
2014-09-14,50.84597432905485
2014-09-15,94.42823803967329
2014-09-16,100.23920653442241
2014-09-17,145.27421236872812
2014-09-18,103.14469078179697
2014-09-19,95.88098016336056
2014-09-20,52.29871645274213
2014-09-21,56.65694282380397
2014-09-22,98.78646441073512
2014-09-23,91.52275379229872
2014-09-24,122.03033838973163
2014-09-25,91.52275379229872
2014-09-26,71.18436406067678
2014-09-27,46.487747957993
2014-09-28,39.224037339556595
2014-09-29,120.57759626604435
2014-09-30,123.48308051341891
2014-10-01,95.85895117540687
2014-10-02,112.67631103074142
2014-10-03,97.54068716094032
2014-10-04,48.77034358047016
2014-10-05,60.54249547920434
2014-10-06,110.99457504520797
2014-10-07,95.85895117540687
2014-10-08,104.26763110307414
2014-10-09,104.26763110307414
2014-10-10,80.72332730560579
2014-10-11,40.361663652802896
2014-10-12,45.406871609403254
2014-10-13,104.26763110307414
2014-10-14,109.3128390596745
2014-10-15,116.03978300180832
2014-10-16,100.90415913200724
2014-10-17,79.04159132007233
2014-10-18,33.63471971066908
2014-10-19,57.17902350813743
2014-10-20,104.26763110307414
2014-10-21,116.03978300180832
2014-10-22,168.17359855334539
2014-10-23,99.22242314647379
2014-10-24,85.76853526220616
2014-10-25,30.27124773960217
2014-10-26,50.45207956600362
2014-10-27,104.26763110307414
2014-10-28,102.58589511754069
2014-10-29,110.99457504520797
2014-10-30,127.8119349005425
2014-10-31,92.49547920433997
2014-11-01,37.79751332149201
2014-11-02,49.94671403197159
2014-11-03,98.54351687388989
2014-11-04,134.9911190053286
2014-11-05,110.69271758436946
2014-11-06,113.39253996447603
2014-11-07,89.09413854351688
2014-11-08,53.99644760213144
2014-11-09,43.197158081705155
2014-11-10,86.39431616341031
2014-11-11,87.7442273534636
2014-11-12,110.69271758436946
2014-11-13,94.49378330373003
2014-11-14,97.1936056838366
2014-11-15,41.84724689165187
2014-11-16,45.89698046181173
2014-11-17,87.7442273534636
2014-11-18,93.14387211367674
2014-11-19,124.19182948490231
2014-11-20,126.8916518650089
2014-11-21,80.99467140319716
2014-11-22,48.5968028419183
2014-11-23,36.44760213143872
2014-11-24,71.54529307282417
2014-11-25,89.09413854351688
2014-11-26,76.9449378330373
2014-11-27,31.04795737122558
2014-11-28,35.09769094138544
2014-11-29,40.49733570159858
2014-11-30,41.84724689165187
2014-12-01,107.07852828116418
2014-12-02,109.59802306425041
2014-12-03,104.55903349807798
2014-12-04,109.59802306425041
2014-12-05,103.29928610653486
2014-12-06,46.610653487095
2014-12-07,49.130148270181216
2014-12-08,83.14332784184514
2014-12-09,114.63701263042284
2014-12-10,98.26029654036243
2014-12-11,105.81878088962108
2014-12-12,104.55903349807798
2014-12-13,49.130148270181216
2014-12-14,50.389895661724324
2014-12-15,107.07852828116418
2014-12-16,125.97473915431081
2014-12-17,122.19549697968148
2014-12-18,81.88358045030202
2014-12-19,74.32509610104339
2014-12-20,46.610653487095
2014-12-21,21.415705656232838
2014-12-22,83.14332784184514
2014-12-23,80.62383305875892
2014-12-24,46.610653487095
2014-12-25,20.15595826468973
2014-12-26,37.79242174629324
2014-12-27,27.71444261394838
2014-12-28,21.415705656232838
2014-12-29,52.90939044481054
2014-12-30,50.389895661724324
2014-12-31,57.94838001098297
2015-01-01,45.50411861614497
2015-01-02,49.64085667215815
2015-01-03,31.71499176276771
2015-01-04,42.74629324546952
2015-01-05,84.11367380560131
2015-01-06,77.21911037891269
2015-01-07,68.94563426688633
2015-01-08,95.14497528830313
2015-01-09,91.00823723228994
2015-01-10,42.74629324546952
2015-01-11,48.26194398682043
2015-01-12,102.03953871499176
2015-01-13,88.2504118616145
2015-01-14,117.20757825370676
2015-01-15,119.9654036243822
2015-01-16,137.89126853377266
2015-01-17,49.64085667215815
2015-01-18,34.472817133443165
2015-01-19,70.32454695222405
2015-01-20,103.41845140032949
2015-01-21,107.55518945634266
2015-01-22,95.14497528830313
2015-01-23,99.2817133443163
2015-01-24,35.85172981878089
2015-01-25,46.8830313014827
2015-01-26,111.69192751235585
2015-01-27,114.4497528830313
2015-01-28,107.55518945634266
2015-01-29,119.9654036243822
2015-01-30,93.7660626029654
2015-01-31,78.59802306425041
2015-02-01,41.179396092362346
2015-02-02,102.18590882178805
2015-02-03,122.0130254588514
2015-02-04,109.81172291296626
2015-02-05,105.23623445825933
2015-02-06,100.6607460035524
2015-02-07,53.38069863824749
2015-02-08,54.90586145648313
2015-02-09,114.38721136767319
2015-02-10,120.48786264061576
2015-02-11,118.96269982238012
2015-02-12,120.48786264061576
2015-02-13,111.3368857312019
2015-02-14,35.078744819419775
2015-02-15,50.3303730017762
2015-02-16,74.73297809354648
2015-02-17,108.28656009473062
2015-02-18,114.38721136767319
2015-02-19,99.13558318531676
2015-02-20,96.08525754884548
2015-02-21,41.179396092362346
2015-02-22,67.10716400236826
2015-02-23,109.81172291296626
2015-02-24,89.9846062759029
2015-02-25,99.13558318531676
2015-02-26,152.51628182356424
2015-02-27,108.28656009473062
2015-02-28,54.90586145648313
2015-03-01,55.800000000000004
2015-03-02,100.75
2015-03-03,96.10000000000001
2015-03-04,106.95
2015-03-05,100.75
2015-03-06,100.75
2015-03-07,63.550000000000004
2015-03-08,52.7
2015-03-09,113.15
2015-03-10,96.10000000000001
2015-03-11,88.35000000000001
2015-03-12,94.55
2015-03-13,100.75
2015-03-14,32.550000000000004
2015-03-15,43.4
2015-03-16,100.75
2015-03-17,111.60000000000001
2015-03-18,94.55
2015-03-19,94.55
2015-03-20,86.8
2015-03-21,35.65
2015-03-22,37.2
2015-03-23,96.10000000000001
2015-03-24,155.0
2015-03-25,89.9
2015-03-26,116.25
2015-03-27,86.8
2015-03-28,51.15
2015-03-29,57.35
2015-03-30,103.85000000000001
2015-03-31,102.3
2015-04-01,112.58924321751549
2015-04-02,71.10899571632557
2015-04-03,73.47929557353642
2015-04-04,27.258448357924802
2015-04-05,17.77724892908139
2015-04-06,84.14564493098526
2015-04-07,110.21894336030464
2015-04-08,93.62684435982867
2015-04-09,94.8119942884341
2015-04-10,105.47834364588293
2015-04-11,30.813898143741078
2015-04-12,27.258448357924802
2015-04-13,105.47834364588293
2015-04-14,106.66349357448836
2015-04-15,110.21894336030464
2015-04-16,112.58924321751549
2015-04-17,110.21894336030464
2015-04-18,47.40599714421705
2015-04-19,52.14659685863875
2015-04-20,109.03379343169921
2015-04-21,101.92289386006665
2015-04-22,105.47834364588293
2015-04-23,101.92289386006665
2015-04-24,81.7753450737744
2015-04-25,45.035697287006194
2015-04-26,35.55449785816278
2015-04-27,107.84864350309378
2015-04-28,88.88624464540696
2015-04-29,100.73774393146122
2015-04-30,118.5149928605426
2015-05-01,77.36886632825718
2015-05-02,51.14213197969543
2015-05-03,34.09475465313029
2015-05-04,95.72758037225042
2015-05-05,116.70896785109983
2015-05-06,97.0389170896785
2015-05-07,87.85956006768188
2015-05-08,86.5482233502538
2015-05-09,39.34010152284264
2015-05-10,23.60406091370558
2015-05-11,115.39763113367174
2015-05-12,107.5296108291032
2015-05-13,106.21827411167511
2015-05-14,118.0203045685279
2015-05-15,89.17089678510997
2015-05-16,34.09475465313029
2015-05-17,30.16074450084602
2015-05-18,77.36886632825718
2015-05-19,107.5296108291032
2015-05-20,83.92554991539762
2015-05-21,95.72758037225042
2015-05-22,131.1336717428088
2015-05-23,44.58544839255499
2015-05-24,40.65143824027072
2015-05-25,24.91539763113367
2015-05-26,77.36886632825718
2015-05-27,78.68020304568527
2015-05-28,97.0389170896785
2015-05-29,79.99153976311337
2015-05-30,38.028764805414546
2015-05-31,38.028764805414546
2015-06-01,87.51024590163935
2015-06-02,99.85143442622952
2015-06-03,80.77868852459018
2015-06-04,88.63217213114756
2015-06-05,88.63217213114756
2015-06-06,49.36475409836066
2015-06-07,29.170081967213118
2015-06-08,95.36372950819674
2015-06-09,90.87602459016395
2015-06-10,93.11987704918035
2015-06-11,84.14446721311477
2015-06-12,81.90061475409837
2015-06-13,50.48668032786886
2015-06-14,43.755122950819676
2015-06-15,74.047131147541
2015-06-16,72.92520491803279
2015-06-17,87.51024590163935
2015-06-18,112.19262295081968
2015-06-19,71.8032786885246
2015-06-20,49.36475409836066
2015-06-21,21.31659836065574
2015-06-22,81.90061475409837
2015-06-23,94.24180327868854
2015-06-24,102.09528688524591
2015-06-25,74.047131147541
2015-06-26,69.5594262295082
2015-06-27,31.413934426229513
2015-06-28,32.53586065573771
2015-06-29,77.41290983606558
2015-06-30,74.047131147541
2015-07-01,100.26562500000001
2015-07-02,86.08664772727273
2015-07-03,49.62642045454546
2015-07-04,34.43465909090909
2015-07-05,33.42187500000001
2015-07-06,75.95880681818183
2015-07-07,57.72869318181819
2015-07-08,87.09943181818183
2015-07-09,89.12500000000001
2015-07-10,71.90767045454547
2015-07-11,38.48579545454546
2015-07-12,40.51136363636364
2015-07-13,86.08664772727273
2015-07-14,81.02272727272728
2015-07-15,76.97159090909092
2015-07-16,81.02272727272728
2015-07-17,101.27840909090911
2015-07-18,44.56250000000001
2015-07-19,25.319602272727277
2015-07-20,88.11221590909092
2015-07-21,95.20170454545456
2015-07-22,90.13778409090911
2015-07-23,83.04829545454547
2015-07-24,66.84375000000001
2015-07-25,27.345170454545457
2015-07-26,38.48579545454546
2015-07-27,72.92045454545456
2015-07-28,90.13778409090911
