Date,Solar Power
2013-08-02,57.72413793103448
2013-08-03,45.26097178683385
2013-08-04,53.788401253918494
2013-08-05,52.476489028213166
2013-08-06,60.34796238244514
2013-08-07,57.06818181818181
2013-08-08,53.788401253918494
2013-08-09,51.820532915360495
2013-08-10,55.10031347962382
2013-08-11,65.59561128526646
2013-08-12,58.38009404388714
2013-08-13,57.72413793103448
2013-08-14,53.788401253918494
2013-08-15,53.788401253918494
2013-08-16,47.88479623824451
2013-08-17,44.605015673981185
2013-08-18,56.41222570532915
2013-08-19,53.13244514106583
2013-08-20,53.788401253918494
2013-08-21,57.72413793103448
2013-08-22,53.788401253918494
2013-08-23,57.72413793103448
2013-08-24,47.88479623824451
2013-08-25,54.44435736677116
2013-08-26,56.41222570532915
2013-08-27,57.72413793103448
2013-08-28,55.756269592476485
2013-08-29,50.50862068965517
2013-08-30,51.16457680250783
2013-08-31,40.6692789968652
2013-09-01,46.890444810543656
2013-09-02,50.288303130148265
2013-09-03,58.44316309719933
2013-09-04,51.64744645799011
2013-09-05,57.08401976935749
2013-09-06,53.68616144975288
2013-09-07,53.006589785831956
2013-09-08,57.08401976935749
2013-09-09,58.44316309719933
2013-09-10,59.122734761120256
2013-09-11,55.72487644151565
2013-09-12,54.3657331136738
2013-09-13,53.68616144975288
2013-09-14,53.006589785831956
2013-09-15,57.763591433278414
2013-09-16,60.481878088962105
2013-09-17,57.08401976935749
2013-09-18,57.08401976935749
2013-09-19,50.96787479406919
2013-09-20,55.04530477759472
2013-09-21,50.96787479406919
2013-09-22,48.92915980230642
2013-09-23,55.04530477759472
2013-09-24,58.44316309719933
2013-09-25,53.68616144975288
2013-09-26,61.84102141680395
2013-09-27,57.08401976935749
2013-09-28,44.85172981878088
2013-09-29,50.288303130148265
2013-09-30,67.95716639209225
2013-10-01,60.434583014537104
2013-10-02,61.76281560826319
2013-10-03,61.76281560826319
2013-10-04,59.770466717674054
2013-10-05,44.49579188982402
2013-10-06,48.48048967100229
2013-10-07,54.45753634276969
2013-10-08,61.76281560826319
2013-10-09,56.449885233358835
2013-10-10,58.44223412394797
2013-10-11,52.46518745218056
2013-10-12,41.17521040550879
2013-10-13,53.79342004590665
2013-10-14,57.11400153022188
2013-10-15,59.10635042081101
2013-10-16,55.12165263963274
2013-10-17,51.13695485845447
2013-10-18,52.46518745218056
2013-10-19,47.816373374139246
2013-10-20,57.77811782708492
2013-10-21,66.41162968630451
2013-10-22,61.76281560826319
2013-10-23,57.11400153022188
2013-10-24,59.770466717674054
2013-10-25,56.449885233358835
2013-10-26,43.83167559296098
2013-10-27,45.82402448355011
2013-10-28,61.76281560826319
2013-10-29,65.08339709257842
2013-10-30,65.08339709257842
2013-10-31,57.11400153022188
2013-11-01,69.3508064516129
2013-11-02,51.82258064516129
2013-11-03,59.443548387096776
2013-11-04,70.11290322580645
2013-11-05,69.3508064516129
2013-11-06,67.82661290322581
2013-11-07,75.4475806451613
2013-11-08,67.06451612903226
2013-11-09,49.53629032258065
2013-11-10,64.77822580645162
2013-11-11,66.3024193548387
2013-11-12,70.11290322580645
2013-11-13,75.4475806451613
2013-11-14,70.11290322580645
2013-11-15,76.20967741935483
2013-11-16,51.82258064516129
2013-11-17,63.25403225806451
2013-11-18,70.11290322580645
2013-11-19,73.92338709677419
2013-11-20,75.4475806451613
2013-11-21,72.39919354838709
2013-11-22,66.3024193548387
2013-11-23,51.82258064516129
2013-11-24,54.108870967741936
2013-11-25,62.49193548387097
2013-11-26,60.20564516129032
2013-11-27,45.725806451612904
2013-11-28,36.58064516129032
2013-11-29,51.060483870967744
2013-11-30,51.82258064516129
2013-12-01,56.582006026689626
2013-12-02,69.31295738269479
2013-12-03,70.72750753336203
2013-12-04,70.02023245802842
2013-12-05,65.06930693069307
2013-12-06,64.36203185535945
2013-12-07,51.63108049935428
2013-12-08,55.87473095135601
2013-12-09,68.60568230736118
2013-12-10,60.11838140335773
2013-12-11,68.60568230736118
2013-12-12,64.36203185535945
2013-12-13,62.94748170469221
2013-12-14,48.801980198019805
2013-12-15,54.46018080068877
2013-12-16,53.04563065002152
2013-12-17,58.703831252690485
2013-12-18,57.289281102023246
2013-12-19,49.509255273353425
2013-12-20,38.90012914334912
2013-12-21,37.48557899268188
2013-12-22,43.85105467068446
2013-12-23,41.02195436934998
2013-12-24,33.949203616013776
2013-12-25,35.363753766681015
2013-12-26,45.97287989668532
2013-12-27,43.85105467068446
2013-12-28,41.02195436934998
2013-12-29,48.09470512268618
2013-12-30,43.85105467068446
2013-12-31,39.60740421868274
2014-01-01,41.55182421227197
2014-01-02,54.49419568822553
2014-01-03,48.36359867330016
2014-01-04,40.18946932006633
2014-01-05,45.638888888888886
2014-01-06,47.00124378109452
2014-01-07,56.53772802653399
2014-01-08,50.40713101160862
2014-01-09,61.98714759535655
2014-01-10,51.088308457711435
2014-01-11,43.595356550580426
2014-01-12,46.3200663349917
2014-01-13,53.131840796019894
2014-01-14,67.4365671641791
2014-01-15,64.030679933665
2014-01-16,52.45066334991708
2014-01-17,54.49419568822553
2014-01-18,40.87064676616915
2014-01-19,43.595356550580426
2014-01-20,53.813018242122716
2014-01-21,59.94361525704809
2014-01-22,55.17537313432835
2014-01-23,57.21890547263681
2014-01-24,58.58126036484245
2014-01-25,49.7259535655058
2014-01-26,55.85655058043117
2014-01-27,58.58126036484245
2014-01-28,53.131840796019894
2014-01-29,68.11774461028192
2014-01-30,56.53772802653399
2014-01-31,53.131840796019894
2014-02-01,48.78969957081545
2014-02-02,44.9175011921793
2014-02-03,45.69194086790653
2014-02-04,46.46638054363376
2014-02-05,61.18073438245112
2014-02-06,54.98521697663329
2014-02-07,58.85741535526943
2014-02-08,45.69194086790653
2014-02-09,43.36862184072484
2014-02-10,61.95517405817835
2014-02-11,61.18073438245112
2014-02-12,57.30853600381497
2014-02-13,63.50405340963281
2014-02-14,58.85741535526943
2014-02-15,52.6618979494516
2014-02-16,55.75965665236052
2014-02-17,61.18073438245112
2014-02-18,58.0829756795422
2014-02-19,64.27849308536004
2014-02-20,68.92513113972342
2014-02-21,65.8273724368145
2014-02-22,46.46638054363376
2014-02-23,74.34620886981402
2014-02-24,77.44396757272294
2014-02-25,56.53409632808774
2014-02-26,62.72961373390558
2014-02-27,65.8273724368145
2014-02-28,61.18073438245112
2014-03-01,49.035700274617504
2014-03-02,57.463711259317385
2014-03-03,65.12553942722637
2014-03-04,58.22989407610829
2014-03-05,68.19027069438997
2014-03-06,65.12553942722637
2014-03-07,63.593173793644574
2014-03-08,56.69752844252649
2014-03-09,58.99607689289918
2014-03-10,63.593173793644574
2014-03-11,72.78736759513536
2014-03-12,63.593173793644574
2014-03-13,66.65790506080818
2014-03-14,64.35935661043547
2014-03-15,52.866614358571994
2014-03-16,55.93134562573559
2014-03-17,62.06080816006278
2014-03-18,69.72263632797177
2014-03-19,66.65790506080818
2014-03-20,68.19027069438997
2014-03-21,60.52844252648098
2014-03-22,60.52844252648098
2014-03-23,60.52844252648098
2014-03-24,74.31973322871715
2014-03-25,67.42408787759906
2014-03-26,70.48881914476266
2014-03-27,62.82699097685368
2014-03-28,61.29462534327188
2014-03-29,49.035700274617504
2014-03-30,60.52844252648098
2014-03-31,76.61828167908985
2014-04-01,71.63265306122449
2014-04-02,72.62755102040816
2014-04-03,77.60204081632652
2014-04-04,62.67857142857142
2014-04-05,60.68877551020408
2014-04-06,69.64285714285714
2014-04-07,76.60714285714285
2014-04-08,71.63265306122449
2014-04-09,75.61224489795917
2014-04-10,88.54591836734693
2014-04-11,67.65306122448979
2014-04-12,68.64795918367346
2014-04-13,81.58163265306122
2014-04-14,80.58673469387755
2014-04-15,81.58163265306122
2014-04-16,75.61224489795917
2014-04-17,78.5969387755102
2014-04-18,69.64285714285714
2014-04-19,69.64285714285714
2014-04-20,75.61224489795917
2014-04-21,88.54591836734693
2014-04-22,99.48979591836734
2014-04-23,90.53571428571428
2014-04-24,81.58163265306122
2014-04-25,87.55102040816325
2014-04-26,67.65306122448979
2014-04-27,85.56122448979592
2014-04-28,94.51530612244898
2014-04-29,84.56632653061224
2014-04-30,83.57142857142857
2014-05-01,90.41305361305362
2014-05-02,86.42424242424244
2014-05-03,67.80979020979022
2014-05-04,82.43543123543124
2014-05-05,94.40186480186482
2014-05-06,90.41305361305362
2014-05-07,85.0946386946387
2014-05-08,87.75384615384617
2014-05-09,87.75384615384617
2014-05-10,77.11701631701632
2014-05-11,82.43543123543124
2014-05-12,98.390675990676
2014-05-13,94.40186480186482
2014-05-14,86.42424242424244
2014-05-15,91.74265734265735
2014-05-16,77.11701631701632
2014-05-17,70.46899766899767
2014-05-18,75.78741258741259
2014-05-19,89.08344988344989
2014-05-20,87.75384615384617
2014-05-21,86.42424242424244
2014-05-22,90.41305361305362
2014-05-23,83.76503496503497
2014-05-24,89.08344988344989
2014-05-25,115.67552447552448
2014-05-26,120.99393939393941
2014-05-27,132.96037296037298
2014-05-28,119.66433566433568
2014-05-29,110.35710955710957
2014-05-30,103.70909090909092
2014-05-31,95.73146853146854
2014-06-01,100.46511627906978
2014-06-02,125.5813953488372
2014-06-03,106.74418604651163
2014-06-04,101.72093023255815
2014-06-05,90.4186046511628
2014-06-06,90.4186046511628
2014-06-07,79.11627906976744
2014-06-08,94.18604651162791
2014-06-09,82.88372093023256
2014-06-10,94.18604651162791
2014-06-11,77.86046511627907
2014-06-12,72.83720930232558
2014-06-13,76.6046511627907
2014-06-14,56.51162790697674
2014-06-15,74.09302325581396
2014-06-16,69.06976744186046
2014-06-17,79.11627906976744
2014-06-18,75.34883720930233
2014-06-19,71.5813953488372
2014-06-20,70.32558139534883
2014-06-21,65.30232558139535
2014-06-22,72.83720930232558
2014-06-23,77.86046511627907
2014-06-24,80.37209302325581
2014-06-25,80.37209302325581
2014-06-26,71.5813953488372
2014-06-27,72.83720930232558
2014-06-28,67.81395348837209
2014-06-29,71.5813953488372
2014-06-30,80.37209302325581
2014-07-01,73.13639968279143
2014-07-02,67.11340206185567
2014-07-03,64.53211736716891
2014-07-04,61.95083267248215
2014-07-05,69.69468675654242
2014-07-06,72.27597145122918
2014-07-07,86.04282315622521
2014-07-08,77.43854084060268
2014-07-09,73.99682791435369
2014-07-10,68.83425852498017
2014-07-11,74.85725614591594
2014-07-12,62.8112609040444
2014-07-13,66.25297383029341
2014-07-14,79.15939730372719
2014-07-15,65.39254559873116
2014-07-16,66.25297383029341
2014-07-17,70.55511498810468
2014-07-18,61.0904044409199
2014-07-19,61.95083267248215
2014-07-20,68.83425852498017
2014-07-21,72.27597145122918
2014-07-22,73.99682791435369
2014-07-23,69.69468675654242
2014-07-24,73.99682791435369
2014-07-25,69.69468675654242
2014-07-26,73.99682791435369
2014-07-27,69.69468675654242
2014-07-28,74.85725614591594
2014-07-29,68.83425852498017
2014-07-30,64.53211736716891
2014-07-31,66.25297383029341
2014-08-01,54.119277108433735
2014-08-02,57.2566265060241
2014-08-03,67.45301204819278
2014-08-04,73.7277108433735
2014-08-05,69.02168674698795
2014-08-06,66.66867469879519
2014-08-07,64.3156626506024
2014-08-08,52.55060240963856
2014-08-09,61.17831325301205
2014-08-10,58.04096385542169
2014-08-11,65.1
2014-08-12,65.1
2014-08-13,61.96265060240964
2014-08-14,58.825301204819276
2014-08-15,56.47228915662651
2014-08-16,58.825301204819276
2014-08-17,61.17831325301205
2014-08-18,78.43373493975903
2014-08-19,76.86506024096386
2014-08-20,63.53132530120482
2014-08-21,69.80602409638554
2014-08-22,69.02168674698795
2014-08-23,59.609638554216865
2014-08-24,54.903614457831324
2014-08-25,65.1
2014-08-26,67.45301204819278
2014-08-27,61.96265060240964
2014-08-28,60.39397590361446
2014-08-29,59.609638554216865
2014-08-30,54.903614457831324
2014-08-31,59.609638554216865
2014-09-01,65.80188679245283
2014-09-02,63.60849056603774
2014-09-03,61.41509433962264
2014-09-04,63.60849056603774
2014-09-05,54.10377358490566
2014-09-06,57.759433962264154
2014-09-07,49.716981132075475
2014-09-08,64.33962264150944
2014-09-09,65.80188679245283
2014-09-10,62.87735849056604
2014-09-11,65.80188679245283
2014-09-12,63.60849056603774
2014-09-13,61.41509433962264
2014-09-14,61.41509433962264
2014-09-15,62.87735849056604
2014-09-16,66.53301886792453
2014-09-17,62.87735849056604
2014-09-18,64.33962264150944
2014-09-19,64.33962264150944
2014-09-20,43.136792452830186
2014-09-21,52.64150943396226
2014-09-22,66.53301886792453
2014-09-23,73.11320754716981
2014-09-24,62.87735849056604
2014-09-25,66.53301886792453
2014-09-26,63.60849056603774
2014-09-27,55.56603773584906
2014-09-28,58.490566037735846
2014-09-29,70.91981132075472
2014-09-30,64.33962264150944
2014-10-01,64.70662227155013
2014-10-02,62.57343692193859
2014-10-03,67.55086940436553
2014-10-04,54.75175730669626
2014-10-05,49.774324824269335
2014-10-06,66.83980762116167
2014-10-07,68.97299297077322
2014-10-08,63.28449870514244
2014-10-09,68.26193118756937
2014-10-10,63.28449870514244
2014-10-11,53.32963374028857
2014-10-12,55.462819089900115
2014-10-13,64.70662227155013
2014-10-14,71.10617832038476
2014-10-15,65.41768405475398
2014-10-16,64.70662227155013
2014-10-17,61.151313355530895
2014-10-18,46.930077691453945
2014-10-19,53.32963374028857
2014-10-20,58.307066222715505
2014-10-21,66.83980762116167
2014-10-22,66.83980762116167
2014-10-23,69.68405475397707
2014-10-24,59.01812800591935
2014-10-25,47.64113947465779
2014-10-26,51.19644839067703
2014-10-27,68.97299297077322
2014-10-28,65.41768405475398
2014-10-29,69.68405475397707
2014-10-30,66.83980762116167
2014-10-31,65.41768405475398
2014-11-01,53.41726618705035
2014-11-02,60.53956834532374
2014-11-03,71.22302158273381
2014-11-04,76.56474820143885
2014-11-05,67.66187050359711
2014-11-06,67.66187050359711
2014-11-07,68.55215827338128
2014-11-08,56.978417266187044
2014-11-09,62.32014388489208
2014-11-10,72.11330935251797
2014-11-11,63.21043165467625
2014-11-12,89.02877697841726
2014-11-13,76.56474820143885
2014-11-14,75.67446043165467
2014-11-15,60.53956834532374
2014-11-16,62.32014388489208
2014-11-17,72.11330935251797
2014-11-18,81.0161870503597
2014-11-19,83.68705035971222
2014-11-20,68.55215827338128
2014-11-21,66.77158273381295
2014-11-22,55.1978417266187
2014-11-23,61.42985611510791
2014-11-24,70.33273381294963
2014-11-25,64.10071942446042
2014-11-26,52.52697841726618
2014-11-27,40.953237410071935
2014-11-28,49.856115107913666
2014-11-29,58.75899280575539
2014-11-30,70.33273381294963
2014-12-01,79.1123439667129
2014-12-02,85.99167822468793
2014-12-03,75.67267683772538
2014-12-04,73.09292649098474
2014-12-05,75.67267683772538
2014-12-06,56.754507628294036
2014-12-07,65.35367545076282
2014-12-08,83.41192787794729
2014-12-09,72.23300970873785
2014-12-10,68.79334257975034
2014-12-11,79.1123439667129
2014-12-12,73.09292649098474
2014-12-13,52.454923717059636
2014-12-14,55.89459084604715
2014-12-15,68.79334257975034
2014-12-16,73.09292649098474
2014-12-17,64.49375866851595
2014-12-18,56.754507628294036
2014-12-19,55.89459084604715
2014-12-20,50.73509015256588
2014-12-21,44.71567267683772
2014-12-22,49.01525658807212
2014-12-23,50.73509015256588
2014-12-24,38.696255201109565
2014-12-25,36.97642163661581
2014-12-26,42.995839112343965
2014-12-27,42.995839112343965
2014-12-28,44.71567267683772
2014-12-29,44.71567267683772
2014-12-30,48.15533980582524
2014-12-31,49.875173370319
2015-01-01,41.437185929648244
2015-01-02,45.798994974874375
2015-01-03,48.70686767169179
2015-01-04,47.25293132328308
2015-01-05,50.88777219430486
2015-01-06,55.97654941373534
2015-01-07,62.51926298157454
2015-01-08,63.97319932998325
2015-01-09,53.79564489112228
2015-01-10,46.52596314907873
2015-01-11,53.06867671691792
2015-01-12,58.15745393634841
2015-01-13,61.06532663316583
2015-01-14,57.43048576214405
2015-01-15,59.61139028475712
2015-01-16,62.51926298157454
2015-01-17,49.43383584589615
2015-01-18,52.34170854271357
2015-01-19,55.24958123953099
2015-01-20,62.51926298157454
2015-01-21,64.7001675041876
2015-01-22,72.69681742043551
2015-01-23,58.88442211055276
2015-01-24,39.256281407035175
2015-01-25,50.88777219430486
2015-01-26,61.06532663316583
2015-01-27,57.43048576214405
2015-01-28,70.51591289782245
2015-01-29,65.42713567839196
2015-01-30,57.43048576214405
2015-01-31,49.43383584589615
2015-02-01,57.40585774058577
2015-02-02,58.22594142259415
2015-02-03,60.68619246861925
2015-02-04,62.32635983263599
2015-02-05,68.06694560669456
2015-02-06,61.50627615062762
2015-02-07,48.38493723849373
2015-02-08,58.22594142259415
2015-02-09,67.2468619246862
2015-02-10,68.88702928870293
2015-02-11,71.34728033472804
2015-02-12,66.42677824267783
2015-02-13,62.32635983263599
2015-02-14,47.56485355648536
2015-02-15,53.30543933054393
2015-02-16,63.14644351464435
2015-02-17,65.60669456066945
2015-02-18,65.60669456066945
2015-02-19,72.98744769874477
2015-02-20,59.86610878661088
2015-02-21,82.00836820083683
2015-02-22,58.22594142259415
2015-02-23,59.86610878661088
2015-02-24,68.06694560669456
2015-02-25,67.2468619246862
2015-02-26,68.06694560669456
2015-02-27,65.60669456066945
2015-02-28,55.76569037656904
2015-03-01,58.068936170212766
2015-03-02,64.62510638297873
2015-03-03,78.67404255319148
2015-03-04,74.92765957446808
2015-03-05,55.25914893617021
2015-03-06,67.43489361702127
2015-03-07,56.195744680851064
2015-03-08,66.49829787234043
2015-03-09,93.65957446808511
2015-03-10,79.61063829787234
2015-03-11,77.73744680851064
2015-03-12,78.67404255319148
2015-03-13,69.30808510638298
2015-03-14,63.68851063829787
2015-03-15,63.68851063829787
2015-03-16,78.67404255319148
2015-03-17,79.61063829787234
2015-03-18,71.18127659574468
2015-03-19,86.16680851063829
2015-03-20,70.24468085106383
2015-03-21,56.195744680851064
2015-03-22,63.68851063829787
2015-03-23,71.18127659574468
2015-03-24,79.61063829787234
2015-03-25,79.61063829787234
2015-03-26,77.73744680851064
2015-03-27,70.24468085106383
2015-03-28,59.005531914893616
2015-03-29,61.81531914893617
2015-03-30,73.05446808510638
2015-03-31,74.92765957446808
2015-04-01,80.6592987804878
2015-04-02,79.6875
2015-04-03,72.88490853658537
2015-04-04,66.08231707317073
2015-04-05,62.19512195121951
2015-04-06,78.7157012195122
2015-04-07,93.29268292682927
2015-04-08,83.57469512195122
2015-04-09,86.49009146341463
2015-04-10,78.7157012195122
2015-04-11,60.2515243902439
2015-04-12,77.7439024390244
2015-04-13,94.26448170731707
2015-04-14,92.32088414634147
2015-04-15,90.37728658536585
2015-04-16,92.32088414634147
2015-04-17,89.40548780487805
2015-04-18,76.77210365853658
2015-04-19,96.20807926829268
2015-04-20,96.20807926829268
2015-04-21,94.26448170731707
2015-04-22,93.29268292682927
2015-04-23,88.43368902439025
2015-04-24,91.34908536585365
2015-04-25,74.82850609756098
2015-04-26,89.40548780487805
2015-04-27,97.1798780487805
2015-04-28,93.29268292682927
2015-04-29,88.43368902439025
2015-04-30,91.34908536585365
2015-05-01,98.38530066815146
2015-05-02,90.73311061618412
2015-05-03,94.01262063845583
2015-05-04,109.3170007423905
2015-05-05,109.3170007423905
2015-05-06,97.29213066072755
2015-05-07,103.85115070527098
2015-05-08,98.38530066815146
2015-05-09,87.4536005939124
2015-05-10,96.19896065330364
2015-05-11,106.03749072011878
2015-05-12,109.3170007423905
2015-05-13,95.10579064587974
2015-05-14,106.03749072011878
2015-05-15,85.2672605790646
2015-05-16,78.70824053452117
2015-05-17,91.82628062360803
2015-05-18,89.63994060876021
2015-05-19,100.57164068299926
2015-05-20,88.5467706013363
2015-05-21,101.66481069042317
2015-05-22,89.63994060876021
2015-05-23,80.89458054936897
2015-05-24,81.98775055679288
2015-05-25,94.01262063845583
2015-05-26,102.75798069784707
2015-05-27,91.82628062360803
2015-05-28,98.38530066815146
2015-05-29,84.17409057164069
2015-05-30,85.2672605790646
2015-05-31,98.38530066815146
2015-06-01,96.22411693057248
2015-06-02,85.6394640682095
2015-06-03,90.45066991473813
2015-06-04,76.97929354445799
2015-06-05,76.97929354445799
2015-06-06,65.43239951278929
2015-06-07,73.13032886723508
2015-06-08,82.75274056029234
2015-06-09,86.60170523751523
2015-06-10,85.6394640682095
2015-06-11,79.86601705237516
2015-06-12,78.90377588306943
2015-06-13,76.01705237515226
2015-06-14,83.71498172959805
2015-06-15,86.60170523751523
2015-06-16,76.01705237515226
2015-06-17,73.13032886723508
2015-06-18,79.86601705237516
2015-06-19,78.90377588306943
2015-06-20,68.31912302070646
2015-06-21,72.16808769792937
2015-06-22,77.9415347137637
2015-06-23,81.79049939098661
2015-06-24,77.9415347137637
2015-06-25,82.75274056029234
2015-06-26,64.47015834348356
2015-06-27,74.0925700365408
2015-06-28,75.05481120584653
2015-06-29,83.71498172959805
2015-06-30,78.90377588306943
2015-07-01,78.585
2015-07-02,72.53999999999999
2015-07-03,85.49357142857143
2015-07-04,75.99428571428571
2015-07-05,83.76642857142856
2015-07-06,84.63
2015-07-07,73.40357142857142
2015-07-08,84.63
2015-07-09,76.85785714285714
2015-07-10,71.67642857142857
2015-07-11,74.26714285714286
2015-07-12,79.44857142857143
2015-07-13,83.76642857142856
2015-07-14,76.85785714285714
2015-07-15,77.72142857142858
2015-07-16,75.99428571428571
2015-07-17,72.53999999999999
2015-07-18,76.85785714285714
2015-07-19,82.03928571428571
2015-07-20,83.76642857142856
2015-07-21,81.17571428571428
2015-07-22,75.13071428571428
