Date,Coal
2015-11-19,82.34660925726588
2015-11-20,0.0
2015-11-21,0.0
2015-11-22,0.0
2015-11-23,0.0
2015-11-24,83.9935414424112
2015-11-25,92.22820236813779
2015-11-26,110.34445640473628
2015-11-27,0.0
2015-11-28,0.0
2015-11-29,105.40365984930033
2015-11-30,153.16469321851454
2015-12-01,245.41666666666666
2015-12-02,125.2125850340136
2015-12-03,0.0
2015-12-04,0.0
2015-12-05,165.28061224489795
2015-12-06,0.0
2015-12-07,0.0
2015-12-08,375.6377551020408
2015-12-09,500.8503401360544
2015-12-10,125.2125850340136
2015-12-11,260.4421768707483
2015-12-12,0.0
2015-12-13,0.0
2015-12-14,250.4251700680272
2015-12-15,0.0
2015-12-16,0.0
2015-12-17,0.0
2015-12-18,0.0
2015-12-19,0.0
2015-12-20,175.29761904761904
2015-12-21,280.4761904761905
2015-12-22,140.23809523809524
2015-12-23,0.0
2015-12-24,0.0
2015-12-25,0.0
2015-12-26,0.0
2015-12-27,0.0
2015-12-28,0.0
2015-12-29,0.0
2015-12-30,145.24659863945578
2015-12-31,155.26360544217687
2016-01-01,0.0
2016-01-02,0.0
2016-01-03,0.0
2016-01-04,0.0
2016-01-05,174.2964118564743
2016-01-06,174.2964118564743
2016-01-07,0.0
2016-01-08,0.0
2016-01-09,102.5273010920437
2016-01-10,0.0
2016-01-11,0.0
2016-01-12,84.58502340093605
2016-01-13,87.14820592823715
2016-01-14,82.02184087363496
2016-01-15,0.0
2016-01-16,0.0
2016-01-17,0.0
2016-01-18,0.0
2016-01-19,169.1700468018721
2016-01-20,87.14820592823715
2016-01-21,256.31825273010924
2016-01-22,87.14820592823715
2016-01-23,0.0
2016-01-24,0.0
2016-01-25,169.1700468018721
2016-01-26,84.58502340093605
