Date,Gold
2015-07-23,87.91571753986332
2015-07-24,84.7380410022779
2015-07-25,69.90888382687926
2015-07-26,56.13895216400911
2015-07-27,80.501138952164
2015-07-28,73.08656036446469
2015-07-29,58.25740318906605
2015-07-30,65.67198177676538
2015-07-31,67.79043280182232
2015-08-01,61.92503022974607
2015-08-02,46.44377267230955
2015-08-03,65.24244256348247
2015-08-04,66.34824667472793
2015-08-05,60.8192261185006
2015-08-06,56.39600967351874
2015-08-07,56.39600967351874
2015-08-08,49.76118500604595
2015-08-09,47.54957678355502
2015-08-10,54.18440145102781
2015-08-11,60.8192261185006
2015-08-12,66.34824667472793
2015-08-13,56.39600967351874
2015-08-14,54.18440145102781
2015-08-15,44.23216444981862
2015-08-16,43.12636033857316
2015-08-17,46.44377267230955
2015-08-18,51.97279322853688
2015-08-19,51.97279322853688
2015-08-20,63.03083434099153
2015-08-21,81.82950423216445
2015-08-22,64.136638452237
2015-08-23,54.18440145102781
2015-08-24,110.58041112454656
2015-08-25,89.57013301088271
2015-08-26,67.4540507859734
2015-08-27,61.92503022974607
2015-08-28,54.18440145102781
2015-08-29,44.23216444981862
2015-08-30,46.44377267230955
2015-08-31,50.86698911729141
2015-09-01,53.83973288814692
2015-09-02,47.91736227045076
2015-09-03,48.9941569282137
2015-09-04,47.91736227045076
2015-09-05,39.30300500834725
2015-09-06,36.611018363939905
2015-09-07,40.91819699499166
2015-09-08,39.30300500834725
2015-09-09,47.378964941569286
2015-09-10,40.91819699499166
2015-09-11,45.76377295492488
2015-09-12,42.533388981636065
2015-09-13,36.07262103505843
2015-09-14,39.84140233722872
2015-09-15,40.91819699499166
2015-09-16,45.22537562604341
2015-09-17,40.91819699499166
2015-09-18,46.84056761268782
2015-09-19,40.91819699499166
2015-09-20,30.150250417362273
2015-09-21,38.22621035058431
2015-09-22,44.68697829716194
2015-09-23,44.14858096828047
2015-09-24,48.455759599332225
2015-09-25,46.84056761268782
2015-09-26,43.610183639399004
2015-09-27,36.07262103505843
2015-09-28,44.14858096828047
2015-09-29,44.14858096828047
2015-09-30,47.378964941569286
2015-10-01,42.71031286210892
2015-10-02,43.201235998455005
2015-10-03,38.78292777134029
2015-10-04,31.419080726149094
2015-10-05,43.201235998455005
2015-10-06,49.09231363460796
2015-10-07,43.69215913480108
2015-10-08,39.76477404403245
2015-10-09,42.219389725762845
2015-10-10,36.81923522595597
2015-10-11,28.964465044418695
2015-10-12,42.71031286210892
2015-10-13,42.71031286210892
2015-10-14,47.12862108922364
2015-10-15,41.72846658941677
2015-10-16,48.60139049826188
2015-10-17,44.67400540749324
2015-10-18,33.87369640787949
2015-10-19,43.201235998455005
2015-10-20,41.237543453070685
2015-10-21,36.81923522595597
2015-10-22,35.83738895326381
2015-10-23,39.76477404403245
2015-10-24,42.71031286210892
2015-10-25,38.29200463499421
2015-10-26,43.69215913480108
2015-10-27,45.16492854383932
2015-10-28,39.76477404403245
2015-10-29,39.76477404403245
2015-10-30,44.67400540749324
2015-10-31,38.78292777134029
2015-11-01,33.1628532974428
2015-11-02,37.308209959623156
2015-11-03,39.084791386271874
2015-11-04,40.26917900403769
2015-11-05,40.26917900403769
2015-11-06,47.96769851951548
2015-11-07,38.49259757738896
2015-11-08,37.308209959623156
2015-11-09,53.29744279946165
2015-11-10,52.70524899057874
2015-11-11,45.59892328398385
2015-11-12,45.59892328398385
2015-11-13,48.55989232839839
2015-11-14,42.63795423956932
2015-11-15,37.308209959623156
2015-11-16,45.00672947510095
2015-11-17,45.59892328398385
2015-11-18,48.55989232839839
2015-11-19,44.414535666218036
2015-11-20,42.63795423956932
2015-11-21,40.86137281292059
2015-11-22,32.5706594885599
2015-11-23,47.375504710632576
2015-11-24,45.59892328398385
2015-11-25,43.23014804845222
2015-11-26,37.90040376850606
2015-11-27,48.55989232839839
2015-11-28,59.219380888290715
2015-11-29,46.783310901749665
2015-11-30,52.113055181695835
2015-12-01,47.0
2015-12-02,49.5
2015-12-03,48.5
2015-12-04,48.0
2015-12-05,47.5
2015-12-06,40.5
2015-12-07,40.5
2015-12-08,40.0
2015-12-09,42.0
2015-12-10,36.5
2015-12-11,40.5
2015-12-12,45.0
2015-12-13,36.0
2015-12-14,45.5
2015-12-15,45.0
2015-12-16,50.0
2015-12-17,50.0
2015-12-18,46.5
2015-12-19,49.0
2015-12-20,37.0
2015-12-21,47.0
2015-12-22,39.5
2015-12-23,47.5
2015-12-24,41.0
2015-12-25,44.0
2015-12-26,43.0
2015-12-27,40.5
2015-12-28,46.0
2015-12-29,43.0
2015-12-30,45.0
2015-12-31,43.0
2016-01-01,44.23153602174899
2016-01-02,42.91119166289081
2016-01-03,37.62981422745809
2016-01-04,54.13411871318532
2016-01-05,49.5129134571817
2016-01-06,46.872224739465345
2016-01-07,66.01721794290893
2016-01-08,55.4544630720435
2016-01-09,46.872224739465345
2016-01-10,34.98912550974173
2016-01-11,44.891708201178076
2016-01-12,42.25101948346172
2016-01-13,51.49342999546897
2016-01-14,46.212052560036255
2016-01-15,62.0561848663344
2016-01-16,50.17308563661079
2016-01-17,38.95015858631627
2016-01-18,42.91119166289081
2016-01-19,50.83325781603988
2016-01-20,66.01721794290893
2016-01-21,54.13411871318532
2016-01-22,44.23153602174899
2016-01-23,39.61033076574536
2016-01-24,33.008608971454464
2016-01-25,40.27050294517445
2016-01-26,50.83325781603988
2016-01-27,48.192569098323524
2016-01-28,45.551880380607166
2016-01-29,45.551880380607166
2016-01-30,45.551880380607166
2016-01-31,35.64929768917082
2016-02-01,44.38616521155137
2016-02-02,43.353928811282735
2016-02-03,52.64405641370047
2016-02-04,50.579583613163194
2016-02-05,51.61182001343183
2016-02-06,48.51511081262592
2016-02-07,39.224983210208194
2016-02-08,52.64405641370047
2016-02-09,61.934184016118195
2016-02-10,55.74076561450638
2016-02-11,103.22364002686366
2016-02-12,80.51443922095366
2016-02-13,57.80523841504365
2016-02-14,42.3216924110141
2016-02-15,56.77300201477502
2016-02-16,55.74076561450638
2016-02-17,53.676292813969106
2016-02-18,52.64405641370047
2016-02-19,54.70852921423774
2016-02-20,44.38616521155137
2016-02-21,35.096037609133646
2016-02-22,51.61182001343183
2016-02-23,48.51511081262592
2016-02-24,53.676292813969106
2016-02-25,56.77300201477502
2016-02-26,58.837474815312284
2016-02-27,44.38616521155137
2016-02-28,36.12827400940228
2016-02-29,49.54734721289456
2016-03-01,55.04742765273312
2016-03-02,48.60570739549839
2016-03-03,52.119372990353696
2016-03-04,58.561093247588424
2016-03-05,56.21864951768489
2016-03-06,40.992765273311896
2016-03-07,53.290594855305464
2016-03-08,52.704983922829584
2016-03-09,44.5064308681672
2016-03-10,53.290594855305464
2016-03-11,49.19131832797428
2016-03-12,39.23593247588425
2016-03-13,35.722266881028936
2016-03-14,48.02009646302251
2016-03-15,45.67765273311897
2016-03-16,46.263263665594856
2016-03-17,53.87620578778135
2016-03-18,50.36254019292605
2016-03-19,38.65032154340836
2016-03-20,34.55104501607717
2016-03-21,46.848874598070736
2016-03-22,48.60570739549839
2016-03-23,48.02009646302251
2016-03-24,49.77692926045016
2016-03-25,42.74959807073955
2016-03-26,38.65032154340836
2016-03-27,38.65032154340836
2016-03-28,48.60570739549839
2016-03-29,45.09204180064309
2016-03-30,43.92081993569132
2016-03-31,49.19131832797428
2016-04-01,49.310344827586206
2016-04-02,38.47290640394089
2016-04-03,37.93103448275862
2016-04-04,44.97536945812808
2016-04-05,46.05911330049261
2016-04-06,41.18226600985221
2016-04-07,50.39408866995074
2016-04-08,43.34975369458128
2016-04-09,36.30541871921182
2016-04-10,33.59605911330049
2016-04-11,43.891625615763544
2016-04-12,49.85221674876847
2016-04-13,43.34975369458128
2016-04-14,44.97536945812808
2016-04-15,49.310344827586206
2016-04-16,33.59605911330049
2016-04-17,35.22167487684729
2016-04-18,47.142857142857146
2016-04-19,52.5615763546798
2016-04-20,49.310344827586206
2016-04-21,49.85221674876847
2016-04-22,41.724137931034484
2016-04-23,39.556650246305416
2016-04-24,36.30541871921182
2016-04-25,47.142857142857146
2016-04-26,45.51724137931035
2016-04-27,41.18226600985221
2016-04-28,48.22660098522167
2016-04-29,54.187192118226605
2016-04-30,45.51724137931035
2016-05-01,38.81949317738792
2016-05-02,53.177387914230025
2016-05-03,48.39142300194932
2016-05-04,48.39142300194932
2016-05-05,49.45497076023392
2016-05-06,46.79610136452242
2016-05-07,39.88304093567252
2016-05-08,35.628849902534114
2016-05-09,51.582066276803126
2016-05-10,47.85964912280702
2016-05-11,47.32787524366472
2016-05-12,46.79610136452242
2016-05-13,46.79610136452242
2016-05-14,43.605458089668616
2016-05-15,29.779337231968814
2016-05-16,45.20077972709552
2016-05-17,48.92319688109162
2016-05-18,47.32787524366472
2016-05-19,50.51851851851852
2016-05-20,45.73255360623782
2016-05-21,37.75594541910332
2016-05-22,32.969980506822615
2016-05-23,43.605458089668616
2016-05-24,47.85964912280702
2016-05-25,46.79610136452242
2016-05-26,47.32787524366472
2016-05-27,42.54191033138402
2016-05-28,36.69239766081871
2016-05-29,32.438206627680316
2016-05-30,39.88304093567252
2016-05-31,44.137231968810916
2016-06-01,46.97183098591549
2016-06-02,38.80281690140845
2016-06-03,44.92957746478873
2016-06-04,38.80281690140845
2016-06-05,30.633802816901408
2016-06-06,44.92957746478873
2016-06-07,42.88732394366197
2016-06-08,42.88732394366197
2016-06-09,53.098591549295776
2016-06-10,53.098591549295776
2016-06-11,36.76056338028169
2016-06-12,30.633802816901408
2016-06-13,51.056338028169016
2016-06-14,44.92957746478873
2016-06-15,53.098591549295776
2016-06-16,63.309859154929576
2016-06-17,55.140845070422536
2016-06-18,42.88732394366197
2016-06-19,36.76056338028169
2016-06-20,46.97183098591549
2016-06-21,51.056338028169016
2016-06-22,51.056338028169016
2016-06-23,42.88732394366197
2016-06-24,204.22535211267606
2016-06-25,89.85915492957746
2016-06-26,67.3943661971831
2016-06-27,110.28169014084507
2016-06-28,83.73239436619718
2016-06-29,69.43661971830986
2016-06-30,71.47887323943662
2016-07-01,71.07317073170731
2016-07-02,46.878048780487795
2016-07-03,43.85365853658536
2016-07-04,56.70731707317072
2016-07-05,62.756097560975604
2016-07-06,75.60975609756096
2016-07-07,65.02439024390243
2016-07-08,64.26829268292683
2016-07-09,46.878048780487795
2016-07-10,42.34146341463414
2016-07-11,59.73170731707316
2016-07-12,63.51219512195121
2016-07-13,64.26829268292683
2016-07-14,55.195121951219505
2016-07-15,55.95121951219512
2016-07-16,41.58536585365853
2016-07-17,38.56097560975609
2016-07-18,52.17073170731707
2016-07-19,54.439024390243894
2016-07-20,49.90243902439024
2016-07-21,51.414634146341456
2016-07-22,48.39024390243902
2016-07-23,41.58536585365853
2016-07-24,36.292682926829265
2016-07-25,48.39024390243902
2016-07-26,49.14634146341463
2016-07-27,52.17073170731707
2016-07-28,52.92682926829268
2016-07-29,49.90243902439024
2016-07-30,37.048780487804876
2016-07-31,34.02439024390243
2016-08-01,51.36939010356732
2016-08-02,52.51093210586881
2016-08-03,49.657077100115075
2016-08-04,55.9355581127733
2016-08-05,50.22784810126582
2016-08-06,43.37859608745685
2016-08-07,38.241657077100115
2016-08-08,49.08630609896433
2016-08-09,50.22784810126582
2016-08-10,55.364787111622555
2016-08-11,51.36939010356732
2016-08-12,57.0771001150748
2016-08-13,46.80322209436133
2016-08-14,39.38319907940161
2016-08-15,57.0771001150748
2016-08-16,52.51093210586881
2016-08-17,53.081703107019564
2016-08-18,47.94476409666283
2016-08-19,47.373993095512084
2016-08-20,40.524741081703105
2016-08-21,36.52934407364787
2016-08-22,53.65247410817031
2016-08-23,41.09551208285385
2016-08-24,51.940161104718065
2016-08-25,49.657077100115075
2016-08-26,47.373993095512084
2016-08-27,43.37859608745685
2016-08-28,36.52934407364787
2016-08-29,44.52013808975834
2016-08-30,42.23705408515535
2016-08-31,51.940161104718065
2016-09-01,45.384321223709364
2016-09-02,42.91778202676864
2016-09-03,37.49139579349904
2016-09-04,37.49139579349904
2016-09-05,42.91778202676864
2016-09-06,49.33078393881453
2016-09-07,47.35755258126194
2016-09-08,45.87762906309751
2016-09-09,47.85086042065009
2016-09-10,43.90439770554493
2016-09-11,36.50478011472275
2016-09-12,42.42447418738049
2016-09-13,48.83747609942638
2016-09-14,42.91778202676864
2016-09-15,46.8642447418738
2016-09-16,45.384321223709364
2016-09-17,37.98470363288718
2016-09-18,29.10516252390057
2016-09-19,44.89101338432122
2016-09-20,39.95793499043977
2016-09-21,46.37093690248565
2016-09-22,49.33078393881453
2016-09-23,45.87762906309751
2016-09-24,36.99808795411089
2016-09-25,30.09177820267686
2016-09-26,46.8642447418738
2016-09-27,46.8642447418738
2016-09-28,45.384321223709364
2016-09-29,42.42447418738049
2016-09-30,44.397705544933075
2016-10-01,37.70270270270271
2016-10-02,29.902143522833182
2016-10-03,39.00279589934763
2016-10-04,65.00465983224605
2016-10-05,59.804287045666364
2016-10-06,53.95386766076422
2016-10-07,49.403541472506994
2016-10-08,40.95293569431501
2016-10-09,35.752562907735324
2016-10-10,40.30288909599255
2016-10-11,47.45340167753962
2016-10-12,52.00372786579684
2016-10-13,48.10344827586208
2016-10-14,49.403541472506994
2016-10-15,52.00372786579684
2016-10-16,36.402609506057786
2016-10-17,48.75349487418453
2016-10-18,50.70363466915192
2016-10-19,45.50326188257223
2016-10-20,42.903075489282394
2016-10-21,40.30288909599255
2016-10-22,42.903075489282394
2016-10-23,37.70270270270271
2016-10-24,44.85321528424977
2016-10-25,46.803355079217155
2016-10-26,42.25302889095993
2016-10-27,46.803355079217155
2016-10-28,52.00372786579684
2016-10-29,39.00279589934763
2016-10-30,34.45246971109041
2016-10-31,42.903075489282394
2016-11-01,56.32991318074191
2016-11-02,59.21862667719021
2016-11-03,51.996842936069456
2016-11-04,53.44119968429361
2016-11-05,43.330702446724544
2016-11-06,37.553275453827936
2016-11-07,50.552486187845304
2016-11-08,54.88555643251776
2016-11-09,144.43567482241514
2016-11-10,83.77269139700078
2016-11-11,76.55090765588002
2016-11-12,64.99605367008682
2016-11-13,46.21941594317285
2016-11-14,75.10655090765587
2016-11-15,72.21783741120757
2016-11-16,60.66298342541436
2016-11-17,57.77426992896606
2016-11-18,60.66298342541436
2016-11-19,49.10812943962115
2016-11-20,47.663772691397
2016-11-21,57.77426992896606
2016-11-22,60.66298342541436
2016-11-23,64.99605367008682
2016-11-24,54.88555643251776
2016-11-25,56.32991318074191
2016-11-26,51.996842936069456
2016-11-27,49.10812943962115
2016-11-28,63.551696921862664
2016-11-29,59.21862667719021
2016-11-30,64.99605367008682
2016-12-01,73.07692307692307
2016-12-02,59.92307692307692
2016-12-03,51.88461538461538
2016-12-04,44.57692307692307
2016-12-05,60.65384615384615
2016-12-06,57.0
2016-12-07,54.80769230769231
2016-12-08,57.0
2016-12-09,55.53846153846153
2016-12-10,56.26923076923077
2016-12-11,48.230769230769226
2016-12-12,59.92307692307692
2016-12-13,56.26923076923077
2016-12-14,64.3076923076923
2016-12-15,71.61538461538461
2016-12-16,67.96153846153845
2016-12-17,54.80769230769231
2016-12-18,48.230769230769226
2016-12-19,59.92307692307692
2016-12-20,61.38461538461538
2016-12-21,62.84615384615384
2016-12-22,64.3076923076923
2016-12-23,52.61538461538461
2016-12-24,45.30769230769231
2016-12-25,50.42307692307692
2016-12-26,53.34615384615384
2016-12-27,55.53846153846153
2016-12-28,56.26923076923077
2016-12-29,58.46153846153846
2016-12-30,58.46153846153846
2016-12-31,46.03846153846153
2017-01-01,39.09495548961424
2017-01-02,54.61795252225519
2017-01-03,52.89317507418397
2017-01-04,51.16839762611276
2017-01-05,55.76780415430267
2017-01-06,54.61795252225519
2017-01-07,45.41913946587537
2017-01-08,39.09495548961424
2017-01-09,55.19287833827893
2017-01-10,51.16839762611276
2017-01-11,50.593471810089014
2017-01-12,56.917655786350146
2017-01-13,55.76780415430267
2017-01-14,47.71884272997032
2017-01-15,35.07047477744807
2017-01-16,47.14391691394658
2017-01-17,57.49258160237388
2017-01-18,52.89317507418397
2017-01-19,52.89317507418397
2017-01-20,50.01854599406528
2017-01-21,41.96958456973294
2017-01-22,37.945103857566764
2017-01-23,50.01854599406528
2017-01-24,51.74332344213649
2017-01-25,55.19287833827893
2017-01-26,53.46810089020771
2017-01-27,55.76780415430267
2017-01-28,44.844213649851625
2017-01-29,41.96958456973294
2017-01-30,54.61795252225519
2017-01-31,56.917655786350146
2017-02-01,55.82677861246134
2017-02-02,50.59301811754309
2017-02-03,47.103844454264255
2017-02-04,49.429960229783475
2017-02-05,41.870083959346005
2017-02-06,47.68537339814406
2017-02-07,58.15289438798056
2017-02-08,51.17454706142289
2017-02-09,48.26690234202386
2017-02-10,54.08219178082192
2017-02-11,45.94078656650464
2017-02-12,35.47326557666814
2017-02-13,48.26690234202386
2017-02-14,50.01148917366328
2017-02-15,48.84843128590367
2017-02-16,50.01148917366328
2017-02-17,44.77772867874503
2017-02-18,44.77772867874503
2017-02-19,34.89173663278834
2017-02-20,43.03314184710561
2017-02-21,44.77772867874503
2017-02-22,48.84843128590367
2017-02-23,50.01148917366328
2017-02-24,52.337604949182506
2017-02-25,42.45161290322581
2017-02-26,32.56562085726911
2017-02-27,50.01148917366328
2017-02-28,44.77772867874503
2017-03-01,47.70394469296462
2017-03-02,55.46970313135421
2017-03-03,47.149247661651074
2017-03-04,39.383489223261485
2017-03-05,35.500610004066694
2017-03-06,42.71167141114274
2017-03-07,44.375762505083365
2017-03-08,44.93045953639691
2017-03-09,46.03985359902399
2017-03-10,50.47742984953233
2017-03-11,47.149247661651074
2017-03-12,38.2740951606344
2017-03-13,47.70394469296462
2017-03-14,43.82106547376983
2017-03-15,51.58682391215942
2017-03-16,53.80561203741358
2017-03-17,44.93045953639691
2017-03-18,38.82879219194795
2017-03-19,30.508336722244813
2017-03-20,42.71167141114274
2017-03-21,45.485156567710455
2017-03-22,44.375762505083365
2017-03-23,45.485156567710455
2017-03-24,42.1569743798292
2017-03-25,33.83651891012607
2017-03-26,35.500610004066694
2017-03-27,46.59455063033754
2017-03-28,49.368035786905246
2017-03-29,42.1569743798292
2017-03-30,43.26636844245628
2017-03-31,42.71167141114274
2017-04-01,34.18818380743983
2017-04-02,34.18818380743983
2017-04-03,41.90809628008753
2017-04-04,41.90809628008753
2017-04-05,44.665207877461704
2017-04-06,44.11378555798687
2017-04-07,50.179431072210065
2017-04-08,38.048140043763674
2017-04-09,34.73960612691466
2017-04-10,44.665207877461704
2017-04-11,45.21663019693654
2017-04-12,48.52516411378556
2017-04-13,55.14223194748359
2017-04-14,51.282275711159734
2017-04-15,36.945295404814004
2017-04-16,35.842450765864335
2017-04-17,45.76805251641138
2017-04-18,45.21663019693654
2017-04-19,46.31947483588621
2017-04-20,45.21663019693654
2017-04-21,47.97374179431072
2017-04-22,36.393873085339166
2017-04-23,32.53391684901532
2017-04-24,37.49671772428884
2017-04-25,49.076586433260395
2017-04-26,40.80525164113786
2017-04-27,41.35667396061269
2017-04-28,37.49671772428884
2017-04-29,34.73960612691466
2017-04-30,38.048140043763674
2017-05-01,43.95792754187768
2017-05-02,40.09349435138294
2017-05-03,41.05960264900662
2017-05-04,46.373198285936894
2017-05-05,43.474873393065835
2017-05-06,34.77989871445267
2017-05-07,34.77989871445267
2017-05-08,41.05960264900662
2017-05-09,44.924035839501364
2017-05-10,40.09349435138294
2017-05-11,44.44098169068952
2017-05-12,41.05960264900662
2017-05-13,32.847682119205295
2017-05-14,44.924035839501364
2017-05-15,44.44098169068952
2017-05-16,45.4070899883132
2017-05-17,48.30541488118426
2017-05-18,46.373198285936894
2017-05-19,38.16127775613557
2017-05-20,35.26295286326451
2017-05-21,29.4663030775224
2017-05-22,38.64433190494741
2017-05-23,38.64433190494741
2017-05-24,40.57654850019478
2017-05-25,42.50876509544215
2017-05-26,40.09349435138294
2017-05-27,34.77989871445267
2017-05-28,29.4663030775224
2017-05-29,34.296844565640825
2017-05-30,40.57654850019478
2017-05-31,39.12738605375925
2017-06-01,39.09465020576132
2017-06-02,38.573388203017835
2017-06-03,34.92455418381344
2017-06-04,29.7119341563786
2017-06-05,37.53086419753086
2017-06-06,52.12620027434842
2017-06-07,45.349794238683124
2017-06-08,41.70096021947874
2017-06-09,43.26474622770919
2017-06-10,35.445816186556925
2017-06-11,35.445816186556925
2017-06-12,39.6159122085048
2017-06-13,39.6159122085048
2017-06-14,42.743484224965705
2017-06-15,42.743484224965705
2017-06-16,38.573388203017835
2017-06-17,35.445816186556925
2017-06-18,27.105624142661178
2017-06-19,38.05212620027435
2017-06-20,37.53086419753086
2017-06-21,37.00960219478738
2017-06-22,36.48834019204389
2017-06-23,35.96707818930041
2017-06-24,30.233196159122084
2017-06-25,28.14814814814815
2017-06-26,43.26474622770919
2017-06-27,39.09465020576132
2017-06-28,37.53086419753086
2017-06-29,40.137174211248286
2017-06-30,37.53086419753086
2017-07-01,29.969121140142516
2017-07-02,30.87727632620744
2017-07-03,41.77513855898654
2017-07-04,36.32620744259699
2017-07-05,39.958828186856685
2017-07-06,36.780285035629454
2017-07-07,45.40775930324624
2017-07-08,35.418052256532064
2017-07-09,31.331353919239902
2017-07-10,42.683293745051465
2017-07-11,43.59144893111639
2017-07-12,40.41290577988915
2017-07-13,39.05067300079176
2017-07-14,39.05067300079176
2017-07-15,32.239509105304826
2017-07-16,29.515043547110054
2017-07-17,40.86698337292162
2017-07-18,36.780285035629454
2017-07-19,42.229216152019
2017-07-20,39.50475059382423
2017-07-21,41.77513855898654
2017-07-22,31.331353919239902
2017-07-23,30.423198733174978
2017-07-24,34.963974663499606
2017-07-25,35.87212984956453
2017-07-26,37.68844022169438
2017-07-27,39.50475059382423
2017-07-28,37.23436262866191
2017-07-29,36.780285035629454
2017-07-30,29.515043547110054
2017-07-31,38.14251781472684
2017-08-01,39.50153576129882
2017-08-02,42.494076349276
2017-08-03,44.88810881965775
2017-08-04,39.50153576129882
2017-08-05,39.50153576129882
2017-08-06,34.11496270293989
2017-08-07,38.90302764370338
2017-08-08,44.28960070206231
2017-08-09,51.47169811320755
2017-08-10,56.25976305397104
2017-08-11,52.668714348398424
2017-08-12,46.085125054848625
2017-08-13,34.71347082053533
2017-08-14,48.47915752523037
2017-08-15,46.085125054848625
2017-08-16,43.69109258446687
2017-08-17,46.68363317244406
2017-08-18,49.67617376042124
2017-08-19,38.304519526107946
2017-08-20,32.91794646774902
2017-08-21,42.494076349276
2017-08-22,44.28960070206231
2017-08-23,43.69109258446687
2017-08-24,50.873189995612115
2017-08-25,40.100043878894255
2017-08-26,37.10750329091707
2017-08-27,31.122422114962706
2017-08-28,48.47915752523037
2017-08-29,59.85081175954367
2017-08-30,46.68363317244406
2017-08-31,49.07766564282581
2017-09-01,49.17789757412399
2017-09-02,35.91644204851752
2017-09-03,37.57412398921833
2017-09-04,46.41509433962264
2017-09-05,55.25606469002695
2017-09-06,46.41509433962264
2017-09-07,49.17789757412399
2017-09-08,49.73045822102426
2017-09-09,34.81132075471698
2017-09-10,30.943396226415093
2017-09-11,43.65229110512129
2017-09-12,43.099730458221025
2017-09-13,43.099730458221025
2017-09-14,43.099730458221025
2017-09-15,44.20485175202156
2017-09-16,36.469002695417785
2017-09-17,31.49595687331536
2017-09-18,41.99460916442048
2017-09-19,39.23180592991913
2017-09-20,39.23180592991913
2017-09-21,41.44204851752021
2017-09-22,43.099730458221025
2017-09-23,37.02156334231806
2017-09-24,32.6010781671159
2017-09-25,42.54716981132075
2017-09-26,38.679245283018865
2017-09-27,38.1266846361186
2017-09-28,40.889487870619945
2017-09-29,38.679245283018865
2017-09-30,35.91644204851752
2017-10-01,30.778042959427207
2017-10-02,44.72434367541766
2017-10-03,42.31980906921241
2017-10-04,36.54892601431981
2017-10-05,37.02983293556086
2017-10-06,36.06801909307876
2017-10-07,35.58711217183771
2017-10-08,32.701670644391406
2017-10-09,39.43436754176611
2017-10-10,44.243436754176614
2017-10-11,39.43436754176611
2017-10-12,45.68615751789976
2017-10-13,45.20525059665871
2017-10-14,41.35799522673031
2017-10-15,32.701670644391406
2017-10-16,41.35799522673031
2017-10-17,48.09069212410501
2017-10-18,45.20525059665871
2017-10-19,40.39618138424821
2017-10-20,39.91527446300716
2017-10-21,38.95346062052506
2017-10-22,32.220763723150355
2017-10-23,35.58711217183771
2017-10-24,39.91527446300716
2017-10-25,40.87708830548926
2017-10-26,40.39618138424821
2017-10-27,40.39618138424821
2017-10-28,35.10620525059666
2017-10-29,29.816229116945106
2017-10-30,38.95346062052506
2017-10-31,37.991646778042956
2017-11-01,40.45929018789144
2017-11-02,38.079331941544886
2017-11-03,40.45929018789144
2017-11-04,36.17536534446764
2017-11-05,27.607515657620045
2017-11-06,39.98329853862213
2017-11-07,40.93528183716075
2017-11-08,38.079331941544886
2017-11-09,39.03131524008351
2017-11-10,39.03131524008351
2017-11-11,36.651356993736954
2017-11-12,28.083507306889356
2017-11-13,36.651356993736954
2017-11-14,42.363256784968684
2017-11-15,38.079331941544886
2017-11-16,34.74739039665971
2017-11-17,41.88726513569937
2017-11-18,38.079331941544886
2017-11-19,31.891440501043842
2017-11-20,39.50730688935282
2017-11-21,43.79123173277662
2017-11-22,37.127348643006265
2017-11-23,32.84342379958247
2017-11-24,38.5553235908142
2017-11-25,36.651356993736954
2017-11-26,35.69937369519833
2017-11-27,33.79540709812109
2017-11-28,40.45929018789144
2017-11-29,45.695198329853866
2017-11-30,47.59916492693111
2017-12-01,45.06847133757962
2017-12-02,40.72452229299363
2017-12-03,30.95063694267516
2017-12-04,40.72452229299363
2017-12-05,41.26751592356688
2017-12-06,45.06847133757962
2017-12-07,45.06847133757962
2017-12-08,51.041401273885356
2017-12-09,40.72452229299363
2017-12-10,41.81050955414013
2017-12-11,46.697452229299365
2017-12-12,51.584394904458605
2017-12-13,46.697452229299365
2017-12-14,49.41242038216561
2017-12-15,45.06847133757962
2017-12-16,41.81050955414013
2017-12-17,38.00955414012739
2017-12-18,40.181528662420384
2017-12-19,42.896496815286625
2017-12-20,49.41242038216561
2017-12-21,41.26751592356688
2017-12-22,54.29936305732485
2017-12-23,47.783439490445865
2017-12-24,37.46656050955414
2017-12-25,41.81050955414013
2017-12-26,42.896496815286625
2017-12-27,44.525477707006374
2017-12-28,48.326433121019114
2017-12-29,47.240445859872615
2017-12-30,47.783439490445865
2017-12-31,36.38057324840764
2018-01-01,36.953642384105954
2018-01-02,47.27892481495909
2018-01-03,49.9961044020257
2018-01-04,44.56174522789247
2018-01-05,49.9961044020257
2018-01-06,44.56174522789247
2018-01-07,37.49707830151928
2018-01-08,39.67082197117257
2018-01-09,42.38800155823918
2018-01-10,45.64861706271912
2018-01-11,41.84456564082586
2018-01-12,46.192052980132445
2018-01-13,40.75769380599922
2018-01-14,36.410206466692635
2018-01-15,42.93143747565251
2018-01-16,49.9961044020257
2018-01-17,52.169848071679
2018-01-18,45.64861706271912
2018-01-19,48.365796649785736
2018-01-20,42.38800155823918
2018-01-21,32.60615504479937
2018-01-22,43.47487339306583
2018-01-23,42.38800155823918
2018-01-24,49.9961044020257
2018-01-25,52.71328398909232
2018-01-26,54.34359174133229
2018-01-27,44.56174522789247
2018-01-28,39.67082197117257
2018-01-29,46.735488897545764
2018-01-30,54.34359174133229
2018-01-31,48.909232567199055
2018-02-01,45.18518518518518
2018-02-02,52.59259259259259
2018-02-03,49.629629629629626
2018-02-04,35.55555555555556
2018-02-05,51.11111111111111
2018-02-06,74.07407407407408
2018-02-07,48.888888888888886
2018-02-08,54.81481481481481
2018-02-09,64.44444444444444
2018-02-10,43.7037037037037
2018-02-11,40.74074074074074
2018-02-12,44.44444444444444
2018-02-13,46.666666666666664
2018-02-14,50.37037037037037
2018-02-15,51.85185185185185
2018-02-16,40.0
2018-02-17,46.666666666666664
2018-02-18,33.33333333333333
