Date,Recession
2013-08-01,27.42627345844504
2013-08-02,30.750670241286862
2013-08-03,20.777479892761395
2013-08-04,20.361930294906166
2013-08-05,23.27077747989276
2013-08-06,24.932975871313673
2013-08-07,28.257372654155496
2013-08-08,28.672922252010725
2013-08-09,14.959785522788204
2013-08-10,14.128686327077748
2013-08-11,24.517426273458444
2013-08-12,33.24396782841823
2013-08-13,27.010723860589813
2013-08-14,20.361930294906166
2013-08-15,28.672922252010725
2013-08-16,20.361930294906166
2013-08-17,19.946380697050937
2013-08-18,26.179624664879356
2013-08-19,24.10187667560322
2013-08-20,25.76407506702413
2013-08-21,28.672922252010725
2013-08-22,23.27077747989276
2013-08-23,27.010723860589813
2013-08-24,19.115281501340483
2013-08-25,16.20643431635389
2013-08-26,22.855227882037532
2013-08-27,37.815013404825734
2013-08-28,31.16621983914209
2013-08-29,41.55495978552279
2013-08-30,23.68632707774799
2013-08-31,19.946380697050937
2013-09-01,22.30088495575221
2013-09-02,15.486725663716813
2013-09-03,30.973451327433626
2013-09-04,30.353982300884955
2013-09-05,36.54867256637168
2013-09-06,26.63716814159292
2013-09-07,22.920353982300885
2013-09-08,25.398230088495573
2013-09-09,45.2212389380531
2013-09-10,37.16814159292035
2013-09-11,46.46017699115044
2013-09-12,43.98230088495575
2013-09-13,40.26548672566371
2013-09-14,25.398230088495573
2013-09-15,21.68141592920354
2013-09-16,40.884955752212385
2013-09-17,34.070796460176986
2013-09-18,48.93805309734513
2013-09-19,43.36283185840708
2013-09-20,38.4070796460177
2013-09-21,11.769911504424778
2013-09-22,20.442477876106192
2013-09-23,35.309734513274336
2013-09-24,44.60176991150442
2013-09-25,61.94690265486725
2013-09-26,41.50442477876106
2013-09-27,45.2212389380531
2013-09-28,23.539823008849556
2013-09-29,37.78761061946902
2013-09-30,51.41592920353982
2013-10-01,58.438061041292634
2013-10-02,49.672351885098735
2013-10-03,48.503590664272885
2013-10-04,39.15350089766606
2013-10-05,25.712746858168757
2013-10-06,30.38779174147217
2013-10-07,48.503590664272885
2013-10-08,45.581687612208256
2013-10-09,49.672351885098735
2013-10-10,52.59425493716337
2013-10-11,45.581687612208256
2013-10-12,26.88150807899461
2013-10-13,33.89407540394973
2013-10-14,52.00987432675044
2013-10-15,55.516157989228
2013-10-16,43.82854578096948
2013-10-17,29.803411131059242
2013-10-18,48.503590664272885
2013-10-19,19.868940754039496
2013-10-20,34.478456014362656
2013-10-21,53.1786355475763
2013-10-22,49.672351885098735
2013-10-23,43.82854578096948
2013-10-24,45.581687612208256
2013-10-25,33.89407540394973
2013-10-26,19.868940754039496
2013-10-27,36.231597845601435
2013-10-28,50.84111310592459
2013-10-29,44.99730700179533
2013-10-30,46.16606822262118
2013-10-31,39.15350089766606
2013-11-01,39.870340356564014
2013-11-02,21.92868719611021
2013-11-03,36.547811993517016
2013-11-04,51.83144246353322
2013-11-05,50.50243111831442
2013-11-06,41.86385737439222
2013-11-07,45.186385737439224
2013-11-08,40.534846029173416
2013-11-09,28.573743922204212
2013-11-10,24.586709886547812
2013-11-11,48.50891410048622
2013-11-12,63.12803889789303
2013-11-13,51.83144246353322
2013-11-14,62.463533225283626
2013-11-15,46.51539708265802
2013-11-16,27.909238249594814
2013-11-17,43.85737439222042
2013-11-18,52.49594813614262
2013-11-19,48.50891410048622
2013-11-20,66.45056726094003
2013-11-21,53.824959481361425
2013-11-22,38.54132901134522
2013-11-23,22.593192868719612
2013-11-24,35.883306320907614
2013-11-25,48.50891410048622
2013-11-26,46.51539708265802
2013-11-27,30.567260940032412
2013-11-28,16.61264181523501
2013-11-29,23.25769854132901
2013-11-30,20.59967585089141
2013-12-01,40.36595744680851
2013-12-02,53.18054711246201
2013-12-03,51.25835866261398
2013-12-04,57.66565349544073
2013-12-05,64.07294832826747
2013-12-06,49.33617021276596
2013-12-07,33.31793313069909
2013-12-08,46.13252279635258
2013-12-09,61.51003039513678
2013-12-10,57.02492401215805
2013-12-11,51.25835866261398
2013-12-12,53.18054711246201
2013-12-13,41.64741641337386
2013-12-14,21.78480243161094
2013-12-15,31.395744680851063
2013-12-16,37.16231003039513
2013-12-17,33.958662613981765
2013-12-18,39.72522796352583
2013-12-19,42.92887537993921
2013-12-20,31.395744680851063
2013-12-21,8.329483282674772
2013-12-22,20.503343465045592
2013-12-23,16.018237082066868
2013-12-24,11.533130699088145
2013-12-25,10.89240121580547
2013-12-26,15.377507598784195
2013-12-27,15.377507598784195
2013-12-28,14.736778115501519
2013-12-29,11.533130699088145
2013-12-30,17.299696048632217
2013-12-31,14.096048632218844
2014-01-01,12.33538607295121
2014-01-02,14.09758408337281
2014-01-03,18.943628612032214
2014-01-04,18.062529606821414
2014-01-05,24.23022264329702
2014-01-06,25.551871151113218
2014-01-07,32.60066319279962
2014-01-08,30.397915679772623
2014-01-09,34.36286120322122
2014-01-10,41.41165324490763
2014-01-11,21.586925627664616
2014-01-12,22.908574135480816
2014-01-13,36.56560871624823
2014-01-14,40.530554239696826
2014-01-15,36.12505921364283
2014-01-16,35.24396020843203
2014-01-17,26.87351965892942
2014-01-18,14.978683088583612
2014-01-19,26.87351965892942
2014-01-20,23.349123638086215
2014-01-21,36.56560871624823
2014-01-22,35.24396020843203
2014-01-23,44.05495026054003
2014-01-24,32.16011369019422
2014-01-25,14.53813358597821
2014-01-26,38.32780672666983
2014-01-27,43.61440075793463
2014-01-28,37.88725722406443
2014-01-29,38.32780672666983
2014-01-30,37.44670772145903
2014-01-31,34.80341070582663
2014-02-01,24.278395360077333
2014-02-02,27.445142580956986
2014-02-03,39.05654905751571
2014-02-04,38.52875785403577
2014-02-05,32.19526341227646
2014-02-06,52.7791203479942
2014-02-07,40.112131464475596
2014-02-08,37.47317544707588
2014-02-09,41.167713871435474
2014-02-10,41.69550507491542
2014-02-11,43.80666988883519
2014-02-12,42.22329627839536
2014-02-13,39.58434026099565
2014-02-14,36.94538424359594
2014-02-15,20.056065732237798
2014-02-16,29.556307394876754
2014-02-17,39.58434026099565
2014-02-18,46.445625906234895
2014-02-19,42.22329627839536
2014-02-20,48.02899951667472
2014-02-21,37.47317544707588
2014-02-22,36.417593040115996
2014-02-23,33.77863702271629
2014-02-24,43.278878685355245
2014-02-25,46.445625906234895
2014-02-26,41.69550507491542
2014-02-27,47.50120831319478
2014-02-28,42.22329627839536
2014-03-01,25.074551569506728
2014-03-02,32.52914798206278
2014-03-03,41.339125560538115
2014-03-04,47.43834080717489
2014-03-05,45.405269058295964
2014-03-06,46.082959641255606
2014-03-07,44.72757847533632
2014-03-08,14.909192825112108
2014-03-09,24.396860986547086
2014-03-10,42.016816143497756
2014-03-11,48.11603139013453
2014-03-12,40.66143497757847
2014-03-13,35.23991031390135
2014-03-14,27.78531390134529
2014-03-15,16.942264573991032
2014-03-16,35.91760089686099
2014-03-17,32.52914798206278
2014-03-18,42.016816143497756
2014-03-19,54.2152466367713
2014-03-20,43.37219730941704
2014-03-21,33.884529147982065
2014-03-22,31.85145739910314
2014-03-23,35.91760089686099
2014-03-24,42.016816143497756
2014-03-25,47.43834080717489
2014-03-26,67.76905829596413
2014-03-27,52.18217488789237
2014-03-28,49.471412556053814
2014-03-29,29.818385650224215
2014-03-30,31.85145739910314
2014-03-31,46.082959641255606
2014-04-01,45.82914572864321
2014-04-02,41.00502512562814
2014-04-03,31.95979899497487
2014-04-04,39.79899497487437
2014-04-05,30.15075376884422
2014-04-06,29.547738693467334
2014-04-07,47.63819095477386
2014-04-08,60.30150753768844
2014-04-09,50.0502512562814
2014-04-10,48.84422110552764
2014-04-11,43.417085427135675
2014-04-12,28.94472361809045
2014-04-13,24.120603015075375
2014-04-14,58.49246231155779
2014-04-15,47.63819095477386
2014-04-16,48.24120603015075
2014-04-17,39.79899497487437
2014-04-18,33.16582914572864
2014-04-19,31.95979899497487
2014-04-20,31.95979899497487
2014-04-21,53.66834170854271
2014-04-22,56.68341708542713
2014-04-23,46.4321608040201
2014-04-24,60.30150753768844
2014-04-25,54.874371859296474
2014-04-26,24.72361809045226
2014-04-27,39.79899497487437
2014-04-28,59.69849246231155
2014-04-29,53.065326633165824
2014-04-30,57.8894472361809
2014-05-01,58.194945848375454
2014-05-02,51.16039195461578
2014-05-03,22.382671480144406
2014-05-04,44.76534296028881
2014-05-05,62.03197524497163
2014-05-06,62.671480144404335
2014-05-07,63.95048994326973
2014-05-08,52.43940175348118
2014-05-09,47.9628674574523
2014-05-10,17.906137184115522
2014-05-11,35.17276946879835
2014-05-12,49.24187725631769
2014-05-13,56.91593604951006
2014-05-14,42.846828261990716
2014-05-15,43.48633316142342
2014-05-16,39.64930376482723
2014-05-17,25.58019597730789
2014-05-18,26.859205776173287
2014-05-19,39.64930376482723
2014-05-20,46.04435275915421
2014-05-21,37.73078906652914
2014-05-22,30.69623517276947
2014-05-23,39.00979886539454
2014-05-24,14.708612686952037
2014-05-25,24.301186178442496
2014-05-26,21.10366168127901
2014-05-27,35.812274368231044
2014-05-28,37.09128416709644
2014-05-29,53.71841155234657
2014-05-30,35.17276946879835
2014-05-31,21.74316658071171
2014-06-01,23.04752572268496
2014-06-02,28.8094071533562
2014-06-03,32.51347378735914
2014-06-04,33.74816266536012
2014-06-05,37.0406663400294
2014-06-06,32.51347378735914
2014-06-07,22.6359627633513
2014-06-08,19.75502204801568
2014-06-09,39.0984811366977
2014-06-10,20.16658500734934
2014-06-11,25.10534051935326
2014-06-12,27.16315531602156
2014-06-13,27.57471827535522
2014-06-14,24.6937775600196
2014-06-15,31.27878490935816
2014-06-16,20.98971092601666
2014-06-17,27.16315531602156
2014-06-18,39.0984811366977
2014-06-19,29.63253307202352
2014-06-20,17.69720725134738
2014-06-21,25.51690347868692
2014-06-22,20.578147966682998
2014-06-23,29.63253307202352
2014-06-24,25.51690347868692
2014-06-25,32.9250367466928
2014-06-26,41.156295933365996
2014-06-27,34.9828515433611
2014-06-28,15.22782949534542
2014-06-29,22.6359627633513
2014-06-30,32.10191082802548
2014-07-01,29.577294685990335
2014-07-02,16.473429951690818
2014-07-03,28.82850241545893
2014-07-04,17.59661835748792
2014-07-05,20.217391304347824
2014-07-06,22.838164251207726
2014-07-07,17.59661835748792
2014-07-08,23.212560386473427
2014-07-09,32.19806763285024
2014-07-10,27.70531400966183
2014-07-11,22.089371980676326
2014-07-12,16.84782608695652
2014-07-13,20.591787439613523
2014-07-14,29.951690821256033
2014-07-15,34.07004830917874
2014-07-16,28.82850241545893
2014-07-17,30.326086956521735
2014-07-18,23.961352657004827
2014-07-19,17.222222222222218
2014-07-20,16.473429951690818
2014-07-21,26.95652173913043
2014-07-22,32.57246376811594
2014-07-23,31.449275362318836
2014-07-24,29.202898550724633
2014-07-25,19.842995169082123
2014-07-26,24.710144927536227
2014-07-27,23.961352657004827
2014-07-28,22.463768115942024
2014-07-29,37.43961352657004
2014-07-30,21.714975845410624
2014-07-31,28.07971014492753
2014-08-01,22.691198408751863
2014-08-02,12.409249129786176
2014-08-03,29.427647936350073
2014-08-04,24.109398309298854
2014-08-05,22.336648433615114
2014-08-06,35.45499751367478
2014-08-07,25.173048234709096
2014-08-08,23.754848334162105
2014-08-09,17.018398806563898
2014-08-10,22.336648433615114
2014-08-11,25.527598209845845
2014-08-12,23.04574838388861
2014-08-13,21.27299850820487
2014-08-14,25.173048234709096
2014-08-15,24.109398309298854
2014-08-16,11.345599204375931
2014-08-17,12.409249129786176
2014-08-18,25.882148184982594
2014-08-19,20.563898557931374
2014-08-20,21.982098458478365
2014-08-21,23.754848334162105
2014-08-22,18.791148682247638
2014-08-23,12.054699154649427
2014-08-24,20.20934858279463
2014-08-25,30.845847836897065
2014-08-26,23.04574838388861
2014-08-27,33.68224763799105
2014-08-28,35.100447538538035
2014-08-29,30.136747886623567
2014-08-30,25.173048234709096
2014-08-31,14.181999005469914
2014-09-01,23.66487016168545
2014-09-02,33.439490445859875
2014-09-03,36.52621264086232
2014-09-04,37.555120039196474
2014-09-05,34.46839784419402
2014-09-06,23.66487016168545
2014-09-07,21.607055365017146
2014-09-08,46.300832925036744
2014-09-09,50.41646251837334
2014-09-10,39.61293483586477
2014-09-11,36.52621264086232
2014-09-12,27.78049975502205
2014-09-13,20.063694267515924
2014-09-14,32.9250367466928
2014-09-15,44.75747182753552
2014-09-16,35.49730524252817
2014-09-17,44.24301812836845
2014-09-18,38.58402743753062
2014-09-19,35.49730524252817
2014-09-20,19.034786869181772
2014-09-21,29.32386085252327
2014-09-22,39.61293483586477
2014-09-23,42.185203331700144
2014-09-24,45.271925526702596
2014-09-25,51.44536991670749
2014-09-26,33.439490445859875
2014-09-27,15.948064674179324
2014-09-28,33.439490445859875
2014-09-29,34.98285154336109
2014-09-30,42.185203331700144
2014-10-01,44.39154411764706
2014-10-02,44.97564338235294
2014-10-03,33.877757352941174
2014-10-04,25.700367647058822
2014-10-05,26.868566176470587
2014-10-06,58.40992647058824
2014-10-07,51.400735294117645
2014-10-08,42.05514705882353
2014-10-09,44.97564338235294
2014-10-10,34.46185661764706
2014-10-11,27.45266544117647
2014-10-12,25.700367647058822
2014-10-13,47.896139705882355
2014-10-14,41.471047794117645
2014-10-15,47.31204044117647
2014-10-16,52.56893382352941
2014-10-17,48.48023897058824
2014-10-18,24.532169117647058
2014-10-19,37.38235294117647
2014-10-20,44.97564338235294
2014-10-21,50.232536764705884
2014-10-22,50.81663602941177
2014-10-23,49.6484375
2014-10-24,32.12545955882353
2014-10-25,26.868566176470587
2014-10-26,29.20496323529412
2014-10-27,42.63924632352941
2014-10-28,43.2233455882353
2014-10-29,44.39154411764706
2014-10-30,53.737132352941174
2014-10-31,43.2233455882353
2014-11-01,28.7706685837527
2014-11-02,34.72322070452912
2014-11-03,51.58878504672897
2014-11-04,46.62832494608196
2014-11-05,56.54924514737599
2014-11-06,54.56506110711718
2014-11-07,37.69949676491733
2014-11-08,21.826024442846872
2014-11-09,27.778576563623293
2014-11-10,60.517613227893605
2014-11-11,37.69949676491733
2014-11-12,51.58878504672897
2014-11-13,69.44644140905824
2014-11-14,40.675772825305536
2014-11-15,34.72322070452912
2014-11-16,27.778576563623293
2014-11-17,99.20920201294034
2014-11-18,78.37526959022287
2014-11-19,75.39899352983466
2014-11-20,78.37526959022287
2014-11-21,44.64414090582315
2014-11-22,34.72322070452912
2014-11-23,40.675772825305536
2014-11-24,51.58878504672897
2014-11-25,41.66786484543494
2014-11-26,43.652048885693745
2014-11-27,19.841840402588065
2014-11-28,20.83393242271747
2014-11-29,39.68368080517613
2014-11-30,28.7706685837527
2014-12-01,54.550688360450565
2014-12-02,62.44618272841052
2014-12-03,55.26846057571965
2014-12-04,47.3729662077597
2014-12-05,59.575093867334175
2014-12-06,34.45306633291615
2014-12-07,32.299749687108886
2014-12-08,66.03504380475594
2014-12-09,50.24405506883605
2014-12-10,48.09073842302879
2014-12-11,45.93742177722153
2014-12-12,48.808510638297875
2014-12-13,40.19524405506884
2014-12-14,26.557571964956196
2014-12-15,71.77722152690865
2014-12-16,53.83291614518148
2014-12-17,45.219649561952444
2014-12-18,35.17083854818524
2014-12-19,35.17083854818524
2014-12-20,21.533166458072593
2014-12-21,17.944305381727162
2014-12-22,27.275344180225282
2014-12-23,30.14643304130163
2014-12-24,13.637672090112641
2014-12-25,8.613266583229038
2014-12-26,17.226533166458076
2014-12-27,15.073216520650815
2014-12-28,11.484355444305383
2014-12-29,16.508760951188986
2014-12-30,23.68648310387985
2014-12-31,30.864205256570717
2015-01-01,10.656250000000002
2015-01-02,22.99506578947369
2015-01-03,18.508223684210527
2015-01-04,19.069078947368425
2015-01-05,25.79934210526316
2015-01-06,39.25986842105264
2015-01-07,34.21217105263158
2015-01-08,37.57730263157895
2015-01-09,30.28618421052632
2015-01-10,26.360197368421055
2015-01-11,22.43421052631579
2015-01-12,24.116776315789476
2015-01-13,34.77302631578948
2015-01-14,40.94243421052632
2015-01-15,47.111842105263165
2015-01-16,43.746710526315795
2015-01-17,24.116776315789476
2015-01-18,21.312500000000004
2015-01-19,26.360197368421055
2015-01-20,37.016447368421055
2015-01-21,47.672697368421055
2015-01-22,49.91611842105264
2015-01-23,37.016447368421055
2015-01-24,24.67763157894737
2015-01-25,19.069078947368425
2015-01-26,40.381578947368425
2015-01-27,42.62500000000001
2015-01-28,56.08552631578948
2015-01-29,54.402960526315795
2015-01-30,33.651315789473685
2015-01-31,30.847039473684212
2015-02-01,25.757914338919928
2015-02-02,37.64618249534451
2015-02-03,43.5903165735568
2015-02-04,48.04841713221602
2015-02-05,44.581005586592184
2015-02-06,46.06703910614525
2015-02-07,20.309124767225327
2015-02-08,39.13221601489758
2015-02-09,45.07635009310987
2015-02-10,46.06703910614525
2015-02-11,49.53445065176909
2015-02-12,39.13221601489758
2015-02-13,34.67411545623836
2015-02-14,22.78584729981378
2015-02-15,27.73929236499069
2015-02-16,28.72998137802607
2015-02-17,31.702048417132218
2015-02-18,41.608938547486034
2015-02-19,45.57169459962756
2015-02-20,32.19739292364991
2015-02-21,23.281191806331474
2015-02-22,36.655493482309126
2015-02-23,46.56238361266295
2015-02-24,48.543761638733706
2015-02-25,47.05772811918064
2015-02-26,49.0391061452514
2015-02-27,38.1415270018622
2015-02-28,24.767225325884546
2015-03-01,22.900900900900904
2015-03-02,54.738738738738746
2015-03-03,51.38738738738739
2015-03-04,55.297297297297305
2015-03-05,44.12612612612613
2015-03-06,45.80180180180181
2015-03-07,21.225225225225227
2015-03-08,34.630630630630634
2015-03-09,39.657657657657666
2015-03-10,49.153153153153156
2015-03-11,55.855855855855864
2015-03-12,47.477477477477485
2015-03-13,45.24324324324325
2015-03-14,26.252252252252255
2015-03-15,28.48648648648649
2015-03-16,45.24324324324325
2015-03-17,50.270270270270274
2015-03-18,49.153153153153156
2015-03-19,43.00900900900901
2015-03-20,36.86486486486487
2015-03-21,13.405405405405407
2015-03-22,33.513513513513516
2015-03-23,51.38738738738739
2015-03-24,49.711711711711715
2015-03-25,40.77477477477478
2015-03-26,50.82882882882883
2015-03-27,53.06306306306307
2015-03-28,22.900900900900904
2015-03-29,43.56756756756757
2015-03-30,51.38738738738739
2015-03-31,44.68468468468469
2015-04-01,62.819916240111674
2015-04-02,46.06793857608189
2015-04-03,32.10795718939041
2015-04-04,30.711959050721262
2015-04-05,26.523964634713817
2015-04-06,37.691949744067
2015-04-07,55.839925546765926
2015-04-08,57.235923685435075
2015-04-09,65.61191251744997
2015-04-10,52.349930200093056
2015-04-11,25.127966496044667
2015-04-12,34.899953466728704
2015-04-13,67.7059097254537
2015-04-14,57.933922754769654
2015-04-15,64.21591437878082
2015-04-16,66.30991158678454
2015-04-17,48.859934853420185
2015-04-18,30.711959050721262
2015-04-19,35.59795253606328
2015-04-20,50.95393206142391
2015-04-21,60.725919032107946
2015-04-22,66.30991158678454
2015-04-23,60.725919032107946
2015-04-24,54.44392740809678
2015-04-25,32.10795718939041
2015-04-26,39.08794788273615
2015-04-27,57.933922754769654
2015-04-28,53.047929269427634
2015-04-29,69.79990693345741
2015-04-30,56.537924616100504
2015-05-01,38.214033316506814
2015-05-02,22.002019182231194
2015-05-03,37.0560323069157
2015-05-04,48.63604240282685
2015-05-05,42.84603735487127
2015-05-06,57.90005047955577
2015-05-07,56.74204946996466
2015-05-08,53.84704694598687
2015-05-09,31.26602725896012
2015-05-10,34.74003028773347
2015-05-11,49.21504290762241
2015-05-12,46.320040383644624
2015-05-13,49.21504290762241
2015-05-14,46.320040383644624
2015-05-15,41.1090358404846
2015-05-16,37.635032811711255
2015-05-17,26.634023220595658
2015-05-18,42.26703685007572
2015-05-19,36.47703180212014
2015-05-20,39.372034326097925
2015-05-21,38.79303382130237
2015-05-22,26.634023220595658
2015-05-23,22.581019687026753
2015-05-24,11.580010095911156
2015-05-25,29.529025744573445
2015-05-26,29.529025744573445
2015-05-27,35.31903079252902
2015-05-28,38.214033316506814
2015-05-29,39.951034830893484
2015-05-30,25.47602221100454
2015-05-31,11.580010095911156
2015-06-01,35.406976744186046
2015-06-02,37.24630021141649
2015-06-03,34.94714587737843
2015-06-04,45.9830866807611
2015-06-05,25.290697674418603
2015-06-06,27.13002114164905
2015-06-07,25.750528541226217
2015-06-08,33.10782241014799
2015-06-09,21.612050739957716
2015-06-10,39.54545454545455
2015-06-11,37.24630021141649
2015-06-12,29.889006342494714
2015-06-13,17.473572938689216
2015-06-14,23.91120507399577
2015-06-15,32.64799154334038
2015-06-16,29.429175475687103
2015-06-17,29.429175475687103
2015-06-18,32.18816067653277
2015-06-19,25.750528541226217
2015-06-20,11.955602536997885
2015-06-21,17.473572938689216
2015-06-22,29.429175475687103
2015-06-23,38.625792811839325
2015-06-24,19.772727272727273
2015-06-25,29.889006342494714
2015-06-26,18.853065539112052
2015-06-27,25.750528541226217
2015-06-28,27.58985200845666
2015-06-29,32.18816067653277
2015-06-30,34.487315010570825
2015-07-01,25.50632911392405
2015-07-02,22.759493670886076
2015-07-03,28.645569620253163
2015-07-04,18.443037974683545
2015-07-05,26.29113924050633
2015-07-06,32.962025316455694
2015-07-07,27.468354430379744
2015-07-08,39.24050632911392
2015-07-09,39.24050632911392
2015-07-10,28.253164556962023
2015-07-11,11.772151898734176
2015-07-12,29.430379746835442
2015-07-13,26.68354430379747
2015-07-14,30.60759493670886
2015-07-15,22.759493670886076
2015-07-16,32.962025316455694
2015-07-17,27.075949367088608
2015-07-18,21.189873417721518
2015-07-19,20.79746835443038
2015-07-20,36.49367088607595
2015-07-21,36.88607594936709
