Date,Natural Gas
2013-08-04,9.79987253027406
2013-08-05,53.89929891650733
2013-08-06,37.97450605481198
2013-08-07,15.31230082855322
2013-08-08,53.2868068833652
2013-08-09,31.237093690248567
2013-08-10,18.98725302740599
2013-08-11,9.187380497131931
2013-08-12,30.62460165710644
2013-08-13,22.662205226258763
2013-08-14,45.93690248565966
2013-08-15,31.237093690248567
2013-08-16,39.81198215423837
2013-08-17,28.78712555768005
2013-08-18,18.98725302740599
2013-08-19,61.24920331421288
2013-08-20,45.324410452517526
2013-08-21,15.31230082855322
2013-08-22,38.58699808795411
2013-08-23,23.88718929254302
2013-08-24,18.98725302740599
2013-08-25,0.0
2013-08-26,50.83683875079669
2013-08-27,36.749521988527725
2013-08-28,36.749521988527725
2013-08-29,45.324410452517526
2013-08-30,15.924792861695348
2013-08-31,9.187380497131931
2013-09-01,9.480122324159021
2013-09-02,8.53211009174312
2013-09-03,37.920489296636084
2013-09-04,51.19266055045871
2013-09-05,52.14067278287461
2013-09-06,23.700305810397552
2013-09-07,0.0
2013-09-08,8.53211009174312
2013-09-09,94.80122324159021
2013-09-10,56.88073394495412
2013-09-11,36.02446483180428
2013-09-12,36.97247706422018
2013-09-13,37.920489296636084
2013-09-14,9.480122324159021
2013-09-15,17.06422018348624
2013-09-16,50.244648318042806
2013-09-17,29.388379204892964
2013-09-18,42.66055045871559
2013-09-19,51.19266055045871
2013-09-20,22.75229357798165
2013-09-21,18.01223241590214
2013-09-22,0.0
2013-09-23,29.388379204892964
2013-09-24,36.97247706422018
2013-09-25,44.556574923547394
2013-09-26,30.336391437308865
2013-09-27,39.81651376146789
2013-09-28,0.0
2013-09-29,9.480122324159021
2013-09-30,44.556574923547394
2013-10-01,53.80518763796909
2013-10-02,55.70419426048565
2013-10-03,13.926048565121413
2013-10-04,29.11810154525386
2013-10-05,17.091059602649004
2013-10-06,43.04415011037527
2013-10-07,47.4751655629139
2013-10-08,56.33719646799116
2013-10-09,48.74116997792494
2013-10-10,28.48509933774834
2013-10-11,21.522075055187635
2013-10-12,17.724061810154524
2013-10-13,8.862030905077262
2013-10-14,50.00717439293598
2013-10-15,62.03421633554083
2013-10-16,41.14514348785872
2013-10-17,63.30022075055187
2013-10-18,36.71412803532009
2013-10-19,17.724061810154524
2013-10-20,17.724061810154524
2013-10-21,27.219094922737305
2013-10-22,60.13520971302428
2013-10-23,41.77814569536424
2013-10-24,41.77814569536424
2013-10-25,29.11810154525386
2013-10-26,44.31015452538631
2013-10-27,8.229028697571744
2013-10-28,54.43818984547461
2013-10-29,53.80518763796909
2013-10-30,20.2560706401766
2013-10-31,35.44812362030905
2013-11-01,47.82918149466192
2013-11-02,17.935943060498218
2013-11-03,17.935943060498218
2013-11-04,51.245551601423486
2013-11-05,85.40925266903913
2013-11-06,22.206405693950174
2013-11-07,51.245551601423486
2013-11-08,7.686832740213522
2013-11-09,0.0
2013-11-10,0.0
2013-11-11,43.55871886120996
2013-11-12,21.352313167259783
2013-11-13,36.72597864768683
2013-11-14,43.55871886120996
2013-11-15,22.206405693950174
2013-11-16,35.871886120996436
2013-11-17,26.476868327402133
2013-11-18,56.37010676156583
2013-11-19,21.352313167259783
2013-11-20,35.871886120996436
2013-11-21,43.55871886120996
2013-11-22,44.41281138790035
2013-11-23,26.476868327402133
2013-11-24,43.55871886120996
2013-11-25,35.871886120996436
2013-11-26,50.39145907473309
2013-11-27,52.95373665480427
2013-11-28,0.0
2013-11-29,0.0
2013-11-30,17.935943060498218
2013-12-01,23.949832775919734
2013-12-02,45.72240802675586
2013-12-03,19.59531772575251
2013-12-04,33.747491638795985
2013-12-05,55.52006688963211
2013-12-06,56.608695652173914
2013-12-07,25.03846153846154
2013-12-08,16.32943143812709
2013-12-09,27.21571906354515
2013-12-10,60.963210702341144
2013-12-11,48.98829431438127
2013-12-12,71.8494983277592
2013-12-13,51.16555183946488
2013-12-14,0.0
2013-12-15,17.418060200668897
2013-12-16,70.76086956521739
2013-12-17,48.98829431438127
2013-12-18,108.8628762541806
2013-12-19,52.25418060200669
2013-12-20,39.19063545150502
2013-12-21,8.709030100334449
2013-12-22,28.304347826086957
2013-12-23,23.949832775919734
2013-12-24,70.76086956521739
2013-12-25,21.77257525083612
2013-12-26,76.20401337792643
2013-12-27,89.2675585284281
2013-12-28,8.709030100334449
2013-12-29,8.709030100334449
2013-12-30,52.25418060200669
2013-12-31,39.19063545150502
2014-01-01,11.447247706422019
2014-01-02,71.95412844036697
2014-01-03,62.142201834862384
2014-01-04,9.811926605504587
2014-01-05,31.071100917431192
2014-01-06,52.330275229357795
2014-01-07,42.51834862385321
2014-01-08,94.84862385321101
2014-01-09,53.965596330275226
2014-01-10,44.15366972477064
2014-01-11,9.811926605504587
2014-01-12,31.071100917431192
2014-01-13,76.86009174311926
2014-01-14,121.0137614678899
2014-01-15,70.31880733944953
2014-01-16,94.84862385321101
2014-01-17,63.777522935779814
2014-01-18,52.330275229357795
2014-01-19,11.447247706422019
2014-01-20,8.176605504587155
2014-01-21,34.341743119266056
2014-01-22,101.38990825688073
2014-01-23,85.03669724770641
2014-01-24,139.00229357798165
2014-01-25,94.84862385321101
2014-01-26,83.40137614678899
2014-01-27,132.46100917431193
2014-01-28,163.5321100917431
2014-01-29,101.38990825688073
2014-01-30,111.20183486238531
2014-01-31,78.4954128440367
2014-02-01,56.55498721227622
2014-02-02,8.70076726342711
2014-02-03,52.20460358056266
2014-02-04,123.26086956521739
2014-02-05,79.75703324808184
2014-02-06,108.75959079283888
2014-02-07,71.05626598465473
2014-02-08,15.951406649616368
2014-02-09,47.85421994884911
2014-02-10,63.80562659846547
2014-02-11,89.9079283887468
2014-02-12,65.25575447570333
2014-02-13,85.55754475703324
2014-02-14,117.46035805626599
2014-02-15,24.652173913043477
2014-02-16,73.95652173913044
2014-02-17,97.15856777493606
2014-02-18,117.46035805626599
2014-02-19,124.71099744245524
2014-02-20,126.1611253196931
2014-02-21,95.70843989769821
2014-02-22,42.0537084398977
2014-02-23,24.652173913043477
2014-02-24,134.8618925831202
2014-02-25,129.0613810741688
2014-02-26,91.35805626598466
2014-02-27,145.01278772378515
2014-02-28,55.10485933503836
2014-03-01,33.5351506456241
2014-03-02,40.473457675753224
2014-03-03,115.63845050215207
2014-03-04,105.23098995695838
2014-03-05,47.41176470588235
2014-03-06,61.288378766140596
2014-03-07,84.41606886657101
2014-03-08,25.440459110473455
2014-03-09,25.440459110473455
2014-03-10,69.38307030129124
2014-03-11,41.629842180774745
2014-03-12,95.97991391678622
2014-03-13,48.56814921090387
2014-03-14,57.819225251076034
2014-03-15,34.69153515064562
2014-03-16,33.5351506456241
2014-03-17,108.70014347202294
2014-03-18,48.56814921090387
2014-03-19,13.876614060258248
2014-03-20,55.50645624103299
2014-03-21,50.88091822094691
2014-03-22,17.34576757532281
2014-03-23,8.094691535150645
2014-03-24,34.69153515064562
2014-03-25,61.288378766140596
2014-03-26,61.288378766140596
2014-03-27,62.44476327116212
2014-03-28,21.971305595408893
2014-03-29,25.440459110473455
2014-03-30,58.975609756097555
2014-03-31,62.44476327116212
2014-04-01,66.36956521739131
2014-04-02,66.36956521739131
2014-04-03,67.30434782608695
2014-04-04,48.608695652173914
2014-04-05,25.23913043478261
2014-04-06,25.23913043478261
2014-04-07,71.04347826086956
2014-04-08,65.43478260869566
2014-04-09,33.65217391304348
2014-04-10,47.673913043478265
2014-04-11,56.08695652173913
2014-04-12,8.41304347826087
2014-04-13,0.0
2014-04-14,53.28260869565218
2014-04-15,32.71739130434783
2014-04-16,32.71739130434783
2014-04-17,55.152173913043484
2014-04-18,22.434782608695652
2014-04-19,8.41304347826087
2014-04-20,28.043478260869566
2014-04-21,61.69565217391305
2014-04-22,40.19565217391305
2014-04-23,67.30434782608695
2014-04-24,93.47826086956522
2014-04-25,21.5
2014-04-26,16.82608695652174
2014-04-27,25.23913043478261
2014-04-28,39.26086956521739
2014-04-29,77.58695652173914
2014-04-30,32.71739130434783
2014-05-01,96.72
2014-05-02,58.9992
2014-05-03,8.7048
2014-05-04,8.7048
2014-05-05,0.0
2014-05-06,56.0976
2014-05-07,41.589600000000004
2014-05-08,35.7864
2014-05-09,51.2616
2014-05-10,18.376800000000003
2014-05-11,36.753600000000006
2014-05-12,63.8352
2014-05-13,28.0488
2014-05-14,56.0976
2014-05-15,57.064800000000005
2014-05-16,51.2616
2014-05-17,36.753600000000006
2014-05-18,18.376800000000003
2014-05-19,71.5728
2014-05-20,42.5568
2014-05-21,87.048
2014-05-22,31.9176
2014-05-23,33.852000000000004
2014-05-24,21.2784
2014-05-25,33.852000000000004
2014-05-26,30.950400000000002
2014-05-27,15.475200000000001
2014-05-28,24.18
2014-05-29,64.8024
2014-05-30,16.4424
2014-05-31,10.6392
2014-06-01,29.528145695364238
2014-06-02,45.81953642384106
2014-06-03,37.673841059602644
2014-06-04,62.11092715231788
2014-06-05,31.56456953642384
2014-06-06,57.019867549668874
2014-06-07,0.0
2014-06-08,20.364238410596023
2014-06-09,31.56456953642384
2014-06-10,70.25662251655629
2014-06-11,31.56456953642384
2014-06-12,101.82119205298012
2014-06-13,32.58278145695364
2014-06-14,30.54635761589404
2014-06-15,10.182119205298012
2014-06-16,47.85596026490066
2014-06-17,77.38410596026489
2014-06-18,31.56456953642384
2014-06-19,80.4387417218543
2014-06-20,49.89238410596026
2014-06-21,10.182119205298012
2014-06-22,20.364238410596023
2014-06-23,31.56456953642384
2014-06-24,39.710264900662246
2014-06-25,38.692052980132445
2014-06-26,64.14735099337747
2014-06-27,49.89238410596026
2014-06-28,10.182119205298012
2014-06-29,30.54635761589404
2014-06-30,54.983443708609265
2014-07-01,16.464730290456433
2014-07-02,59.68464730290457
2014-07-03,9.261410788381744
2014-07-04,10.29045643153527
2014-07-05,11.319502074688797
2014-07-06,32.92946058091287
2014-07-07,57.62655601659752
2014-07-08,40.13278008298756
2014-07-09,41.16182572614108
2014-07-10,58.65560165975104
2014-07-11,102.90456431535272
2014-07-12,20.58091286307054
2014-07-13,10.29045643153527
2014-07-14,40.13278008298756
2014-07-15,16.464730290456433
2014-07-16,32.92946058091287
2014-07-17,58.65560165975104
2014-07-18,68.94605809128632
2014-07-19,10.29045643153527
2014-07-20,31.90041493775934
2014-07-21,58.65560165975104
2014-07-22,41.16182572614108
2014-07-23,75.12033195020747
2014-07-24,50.42323651452283
2014-07-25,43.219917012448136
2014-07-26,30.871369294605813
2014-07-27,30.871369294605813
2014-07-28,48.36514522821577
2014-07-29,32.92946058091287
2014-07-30,40.13278008298756
2014-07-31,57.62655601659752
2014-08-01,16.69800796812749
2014-08-02,0.0
2014-08-03,20.551394422310757
2014-08-04,32.11155378486056
2014-08-05,48.167330677290835
2014-08-06,40.4605577689243
2014-08-07,48.809561752988046
2014-08-08,25.689243027888445
2014-08-09,0.0
2014-08-10,10.275697211155379
2014-08-11,31.469322709163347
2014-08-12,15.413545816733068
2014-08-13,55.87410358565737
2014-08-14,24.404780876494023
2014-08-15,33.39601593625498
2014-08-16,0.0
2014-08-17,19.909163346613546
2014-08-18,32.75378486055777
2014-08-19,64.22310756972112
2014-08-20,23.762549800796812
2014-08-21,24.404780876494023
2014-08-22,25.047011952191234
2014-08-23,0.0
2014-08-24,19.909163346613546
2014-08-25,55.23187250996016
2014-08-26,31.469322709163347
2014-08-27,23.762549800796812
2014-08-28,39.81832669322709
2014-08-29,32.75378486055777
2014-08-30,9.633466135458168
2014-08-31,0.0
2014-09-01,45.045372050816695
2014-09-02,45.045372050816695
2014-09-03,59.85480943738657
2014-09-04,14.809437386569872
2014-09-05,16.04355716878403
2014-09-06,19.12885662431942
2014-09-07,18.511796733212343
2014-09-08,59.85480943738657
2014-09-09,29.618874773139744
2014-09-10,22.83121597096189
2014-09-11,37.64065335753176
2014-09-12,30.852994555353902
2014-09-13,0.0
2014-09-14,0.0
2014-09-15,45.045372050816695
2014-09-16,22.21415607985481
2014-09-17,60.471869328493646
2014-09-18,59.85480943738657
2014-09-19,39.491833030852995
2014-09-20,19.745916515426497
2014-09-21,0.0
2014-09-22,51.833030852994554
2014-09-23,37.64065335753176
2014-09-24,22.83121597096189
2014-09-25,61.705989110707804
2014-09-26,55.53539019963702
2014-09-27,29.618874773139744
2014-09-28,9.872958257713249
2014-09-29,60.471869328493646
2014-09-30,44.42831215970962
2014-10-01,56.87792848335389
2014-10-02,43.11713933415537
2014-10-03,53.208384710234284
2014-10-04,18.34771886559803
2014-10-05,9.173859432799015
2014-10-06,29.356350184956845
2014-10-07,43.11713933415537
2014-10-08,43.11713933415537
2014-10-09,44.034525277435264
2014-10-10,37.612823674475955
2014-10-11,27.521578298397042
2014-10-12,9.173859432799015
2014-10-13,51.37361282367448
2014-10-14,56.87792848335389
2014-10-15,28.438964241676945
2014-10-16,78.89519112207152
2014-10-17,44.95191122071517
2014-10-18,56.87792848335389
2014-10-19,28.438964241676945
2014-10-20,80.72996300863133
2014-10-21,91.73859432799014
2014-10-22,56.87792848335389
2014-10-23,35.778051787916155
2014-10-24,53.208384710234284
2014-10-25,28.438964241676945
2014-10-26,46.786683107274975
2014-10-27,56.87792848335389
2014-10-28,71.55610357583231
2014-10-29,77.97780517879163
2014-10-30,50.45622688039458
2014-10-31,77.06041923551172
2014-11-01,31.161290322580648
2014-11-02,37.935483870967744
2014-11-03,67.74193548387098
2014-11-04,51.48387096774194
2014-11-05,78.58064516129033
2014-11-06,81.29032258064517
2014-11-07,100.25806451612904
2014-11-08,37.935483870967744
2014-11-09,56.903225806451616
2014-11-10,96.19354838709678
2014-11-11,67.74193548387098
2014-11-12,81.29032258064517
2014-11-13,94.83870967741936
2014-11-14,52.83870967741936
2014-11-15,36.58064516129033
2014-11-16,54.19354838709678
2014-11-17,101.61290322580646
2014-11-18,135.48387096774195
2014-11-19,75.87096774193549
2014-11-20,74.51612903225808
2014-11-21,84.00000000000001
2014-11-22,75.87096774193549
2014-11-23,36.58064516129033
2014-11-24,73.16129032258065
2014-11-25,59.612903225806456
2014-11-26,97.5483870967742
2014-11-27,37.935483870967744
2014-11-28,100.25806451612904
2014-11-29,74.51612903225808
2014-11-30,46.06451612903226
2014-12-01,83.6754617414248
2014-12-02,117.90633245382585
2014-12-03,112.20118733509234
2014-12-04,161.6457783641161
2014-12-05,89.38060686015831
2014-12-06,17.11543535620053
2014-12-07,26.624010554089708
2014-12-08,114.10290237467018
2014-12-09,157.84234828496042
2014-12-10,123.61147757255937
2014-12-11,119.80804749340369
2014-12-12,140.7269129287599
2014-12-13,47.54287598944591
2014-12-14,38.03430079155673
2014-12-15,114.10290237467018
2014-12-16,136.92348284960423
2014-12-17,53.248021108179415
2014-12-18,95.08575197889182
2014-12-19,131.2183377308707
2014-12-20,79.87203166226912
2014-12-21,72.26517150395779
2014-12-22,140.7269129287599
2014-12-23,190.17150395778364
2014-12-24,102.69261213720317
2014-12-25,34.23087071240106
2014-12-26,47.54287598944591
2014-12-27,28.525725593667545
2014-12-28,19.017150395778366
2014-12-29,100.79089709762533
2014-12-30,74.16688654353563
2014-12-31,112.20118733509234
2015-01-01,91.43258426966291
2015-01-02,100.14044943820224
2015-01-03,17.41573033707865
2015-01-04,54.42415730337078
2015-01-05,143.67977528089887
2015-01-06,134.97191011235952
2015-01-07,150.21067415730334
2015-01-08,89.25561797752808
2015-01-09,91.43258426966291
2015-01-10,28.300561797752806
2015-01-11,17.41573033707865
2015-01-12,182.86516853932582
2015-01-13,108.84831460674155
2015-01-14,198.10393258426964
2015-01-15,185.04213483146066
2015-01-16,124.08707865168537
2015-01-17,19.59269662921348
2015-01-18,102.31741573033706
2015-01-19,134.97191011235952
2015-01-20,111.02528089887639
2015-01-21,95.78651685393257
2015-01-22,126.26404494382021
2015-01-23,76.19382022471909
2015-01-24,74.01685393258425
2015-01-25,17.41573033707865
2015-01-26,217.6966292134831
2015-01-27,108.84831460674155
2015-01-28,87.07865168539325
2015-01-29,95.78651685393257
2015-01-30,89.25561797752808
2015-01-31,26.123595505617974
2015-02-01,53.58620689655172
2015-02-02,107.17241379310344
2015-02-03,121.65517241379311
2015-02-04,144.82758620689654
2015-02-05,70.96551724137932
2015-02-06,81.10344827586206
2015-02-07,27.517241379310345
2015-02-08,27.517241379310345
2015-02-09,57.93103448275862
2015-02-10,91.24137931034483
2015-02-11,85.44827586206897
2015-02-12,49.241379310344826
2015-02-13,53.58620689655172
2015-02-14,27.517241379310345
2015-02-15,37.6551724137931
2015-02-16,99.93103448275862
2015-02-17,131.79310344827587
2015-02-18,88.3448275862069
2015-02-19,65.17241379310344
2015-02-20,82.55172413793103
2015-02-21,44.89655172413793
2015-02-22,18.82758620689655
2015-02-23,120.20689655172414
2015-02-24,63.724137931034484
2015-02-25,79.65517241379311
2015-02-26,72.41379310344827
2015-02-27,57.93103448275862
2015-02-28,53.58620689655172
2015-03-01,44.64307883302297
2015-03-02,43.527001862197395
2015-03-03,79.24146492861577
2015-03-04,88.17008069522036
2015-03-05,35.714463066418375
2015-03-06,68.08069522036003
2015-03-07,54.68777157045314
2015-03-08,18.97330850403476
2015-03-09,111.60769708255742
2015-03-10,59.152079453755434
2015-03-11,30.134078212290504
2015-03-12,81.47361887026692
2015-03-13,54.68777157045314
2015-03-14,27.901924270639356
2015-03-15,75.89323401613905
2015-03-16,99.3308504034761
2015-03-17,68.08069522036003
2015-03-18,59.152079453755434
2015-03-19,111.60769708255742
2015-03-20,30.134078212290504
2015-03-21,0.0
2015-03-22,8.928615766604594
2015-03-23,43.527001862197395
2015-03-24,44.64307883302297
2015-03-25,49.107386716325266
2015-03-26,71.42892613283675
2015-03-27,108.2594661700807
2015-03-28,20.089385474860336
2015-03-29,30.134078212290504
2015-03-30,75.89323401613905
2015-03-31,103.7951582867784
2015-04-01,69.94539781591264
2015-04-02,87.14508580343214
2015-04-03,68.79875195007801
2015-04-04,10.319812792511701
2015-04-05,20.639625585023403
2015-04-06,63.065522620904844
2015-04-07,52.74570982839314
2015-04-08,68.79875195007801
2015-04-09,114.66458658346335
2015-04-10,56.18564742589704
2015-04-11,19.492979719188767
2015-04-12,0.0
2015-04-13,60.77223088923557
2015-04-14,36.69266770670827
2015-04-15,60.77223088923557
2015-04-16,106.6380655226209
2015-04-17,57.33229329173167
2015-04-18,0.0
2015-04-19,10.319812792511701
2015-04-20,44.719188767550705
2015-04-21,60.77223088923557
2015-04-22,82.55850234009361
2015-04-23,55.0390015600624
2015-04-24,48.159126365054604
2015-04-25,10.319812792511701
2015-04-26,20.639625585023403
2015-04-27,68.79875195007801
2015-04-28,29.81279251170047
2015-04-29,37.839313572542906
2015-04-30,47.01248049921997
2015-05-01,55.80848153214774
2015-05-02,40.85978112175102
2015-05-03,40.85978112175102
2015-05-04,91.68536251709985
2015-05-05,22.92134062927496
2015-05-06,99.6580027359781
2015-05-07,61.787961696306425
2015-05-08,40.85978112175102
2015-05-09,30.893980848153213
2015-05-10,20.9281805745554
2015-05-11,61.787961696306425
2015-05-12,38.86662106703146
2015-05-13,46.83926128590971
2015-05-14,54.811901504787954
2015-05-15,88.69562243502051
2015-05-16,9.96580027359781
2015-05-17,0.0
2015-05-18,53.81532147742818
2015-05-19,54.811901504787954
2015-05-20,61.787961696306425
2015-05-21,40.85978112175102
2015-05-22,33.883720930232556
2015-05-23,21.92476060191518
2015-05-24,21.92476060191518
2015-05-25,29.89740082079343
2015-05-26,55.80848153214774
2015-05-27,85.70588235294117
2015-05-28,78.7298221614227
2015-05-29,58.79822161422708
2015-05-30,9.96580027359781
2015-05-31,41.8563611491108
2015-06-01,40.11756061719324
2015-06-02,56.164584864070534
2015-06-03,49.28728875826598
2015-06-04,75.65025716385011
2015-06-05,95.13592946362968
2015-06-06,10.315944158706833
2015-06-07,0.0
2015-06-08,89.40484937545922
2015-06-09,41.26377663482733
2015-06-10,98.57457751653196
2015-06-11,42.409992652461426
2015-06-12,52.72593681116825
2015-06-13,32.09404849375459
2015-06-14,33.24026451138868
2015-06-15,65.33431300514327
2015-06-16,33.24026451138868
2015-06-17,107.7443056576047
2015-06-18,8.023512123438648
2015-06-19,26.362968405584127
2015-06-20,42.409992652461426
2015-06-21,21.778104335047757
2015-06-22,50.43350477590007
2015-06-23,114.62160176340926
2015-06-24,58.45701689933872
2015-06-25,67.62674504041146
2015-06-26,60.7494489346069
2015-06-27,0.0
2015-06-28,53.87215282880235
2015-06-29,74.50404114621601
2015-06-30,58.45701689933872
2015-07-01,31.335740072202164
2015-07-02,41.40794223826715
2015-07-03,48.122743682310464
2015-07-04,11.191335740072201
2015-07-05,33.5740072202166
2015-07-06,79.45848375451263
2015-07-07,85.05415162454872
2015-07-08,111.91335740072202
2015-07-09,63.79061371841155
2015-07-10,66.028880866426
2015-07-11,10.072202166064981
2015-07-12,10.072202166064981
2015-07-13,62.67148014440433
2015-07-14,78.3393501805054
2015-07-15,23.501805054151625
2015-07-16,71.62454873646209
2015-07-17,24.620938628158843
2015-07-18,10.072202166064981
2015-07-19,32.454873646209386
2015-07-20,41.40794223826715
2015-07-21,70.50541516245487
2015-07-22,85.05415162454872
2015-07-23,57.075812274368225
2015-07-24,33.5740072202166
2015-07-25,40.288808664259925
2015-07-26,40.288808664259925
2015-07-27,54.83754512635379
2015-07-28,54.83754512635379
2015-07-29,62.67148014440433
2015-07-30,48.122743682310464
2015-07-31,66.028880866426
2015-08-01,40.2680412371134
2015-08-02,40.2680412371134
2015-08-03,62.91881443298969
